path,query_id,response,completion_tokens,latency_ms,error
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,q0,NONE,2,717,
analysis/check/fixpoint/program/internal/projectsummary/project_return_condition_refinements.go,q0,NONE,2,718,
analysis/check/exportmanifest/function_signatures.go,q0,NONE,2,1553,
analysis/check/diagnostics/guard_env.go,q0,"345: pathLess, left.Less",11,3644,
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,q0,NONE,2,1112,
analysis/check/exportmanifest/type_defs.go,q0,NONE,2,2003,
analysis/check/fixpoint/program/param_inference.go,q0,NONE,2,1340,
analysis/check/fixpoint/program/internal/projectsummary/project_return_slots.go,q0,NONE,2,1536,
analysis/check/fixpoint/program/internal/projectsummary/project_return_presence_relations.go,q0,NONE,2,1537,
analysis/check/fixpoint/program/method_receiver_context.go,q0,NONE,2,1536,
analysis/check/fixpoint/summary/param_obligation.go,q0,NONE,2,130,
analysis/check/fixpoint/summary/param_condition.go,q0,NONE,2,131,
analysis/check/exportmanifest/product_type.go,q0,"28, valueType, typevalue.TypeOf",11,2688,
analysis/check/fixpoint/program/program.go,q0,NONE,2,1860,
analysis/check/fixpoint/ref/ref.go,q0,NONE,2,1417,
analysis/check/fixpoint/query/query.go,q0,NONE,2,1489,
analysis/check/fixpoint/summary/frozen_table_facts.go,q0,NONE,2,1072,
analysis/check/fixpoint/summary/escape_event_facts.go,q0,NONE,2,1072,
analysis/check/fixpoint/program/internal/callresult/provider.go,q0,"485: typeFromValue, typevalue.TypeOf",13,2844,
analysis/check/fixpoint/summary/path_invalidation_facts.go,q0,NONE,2,316,
analysis/check/fixpoint/summary/normal_return_facts.go,q0,NONE,2,600,
analysis/check/fixpoint/summary/proof_facts.go,q0,NONE,2,218,
analysis/check/fixpoint/summary/return_presence_relation.go,q0,NONE,2,217,
analysis/check/fixpoint/summary/snapshot.go,q0,NONE,2,213,
analysis/check/fixpoint/summary/store_relation_facts.go,q0,NONE,2,212,
analysis/check/fixpoint/summary/heap_table_objects.go,q0,"32, cloneHeapTableObjects, heapidentity.CloneMap",14,1072,
analysis/check/fixpoint/summary/channel_select_facts.go,q0,46: optionalPlaceholderPath delegates to path.IsEmpty() || path.IsPlaceholder(),19,1775,
analysis/check/fixpoint/summary/summary.go,q0,NONE,2,411,
analysis/check/fixpoint/summary/summary_key.go,q0,NONE,2,412,
analysis/check/fixpoint/summary/param_equality.go,q0,"46, normalizeParamEqualities, paramEqualityLane.Normalize",14,903,
analysis/check/fixpoint/summary/summary_lattice.go,q0,NONE,2,454,
analysis/check/diagnostics/expression_type.go,q0,"47: typeOf, typeOfDepth
189: projectionHasNil, readmodel.ProjectionHasNil
193: projectionWithoutNil, typetable.PresentReadonlyEntryValue",42,5607,
analysis/check/internal/sourcebridge/source_value.go,q0,NONE,2,466,
analysis/check/fixpoint/summary/summary_slots.go,q0,NONE,2,466,
analysis/domain/constraint/expr/expr.go,q0,NONE,2,306,
analysis/domain/constraint/equality/egraph.go,q0,NONE,2,352,
analysis/diagnostic/assertion.go,q0,NONE,2,623,
analysis/diagnostic/evidence.go,q0,NONE,2,690,
analysis/domain/constraint/expr/expr_arith.go,q0,NONE,2,429,
analysis/domain/constraint/decision/result.go,q0,NONE,2,524,
analysis/domain/constraint/expr/expr_equal.go,q0,NONE,2,332,
analysis/diagnostic/types.go,q0,NONE,2,525,
analysis/domain/constraint/expr/expr_compare.go,q0,NONE,2,332,
analysis/domain/constraint/expr/expr_minmax.go,q0,NONE,2,176,
analysis/diagnostic/policy.go,q0,NONE,2,708,
analysis/domain/constraint/expr/expr_simplify.go,q0,NONE,2,250,
analysis/domain/constraint/expr/expr_ref.go,q0,NONE,2,251,
analysis/domain/effect/iteration/labels.go,q0,NONE,2,180,
analysis/domain/effect/dispatch/reserved.go,q0,NONE,2,180,
analysis/domain/effect/dispatch/labels.go,q0,NONE,2,251,
analysis/domain/effect/control/reserved.go,q0,NONE,2,534,
analysis/domain/constraint/numeric/numeric.go,q0,NONE,2,535,
analysis/domain/effect/compose.go,q0,NONE,2,535,
analysis/domain/effect/capability/label/label.go,q0,NONE,2,535,
analysis/domain/constraint/numeric/modular/modular.go,q0,NONE,2,536,
analysis/domain/effect/capability/capability.go,q0,NONE,2,577,
analysis/check/placementplan/plan.go,q0,"103 FromProgramResult delegates to FromBodyResult
107 FromBodyResult delegates to FromBodyResults
111 FromResult delegates to FromBodyResult",35,1331,
analysis/check/fixpoint/summary/param_obligation_lattice.go,q0,"13: Key, returns o
15: EqualFact, returns a == b
36: Key, returns s
38: EqualFact, returns a == b
57: Key, returns a
59: EqualFact, returns a == b",57,1876,
analysis/domain/effect/mutation/labels.go,q0,NONE,2,401,
analysis/domain/effect/mutation/active.go,q0,NONE,2,401,
analysis/domain/effect/label.go,q0,NONE,2,402,
analysis/domain/lattice/factmap/factmap.go,q0,NONE,2,187,
analysis/domain/constraint/numeric/diff/difference.go,q0,"143, AddLT, AddLE
148, AddGT, AddLE
153, AddGE, AddLE
201, HasNegativeCycle, solve",40,825,
analysis/domain/lattice/lattice.go,q0,NONE,2,293,
analysis/domain/lattice/lift/map.go,q0,NONE,2,337,
analysis/domain/lattice/factset/factset.go,q0,NONE,2,338,
analysis/domain/lattice/lift/product.go,q0,NONE,2,276,
analysis/domain/lattice/lift/must.go,q0,NONE,2,276,
analysis/domain/effect/returns/reserved.go,q0,NONE,2,578,
analysis/domain/effect/returns/labels.go,q0,NONE,2,810,
analysis/domain/effect/postcondition/labels.go,q0,NONE,2,811,
analysis/domain/effect/param_ref.go,q0,NONE,2,811,
analysis/domain/effect/ownership/labels.go,q0,NONE,2,811,
analysis/domain/effect/mutation/transforms.go,q0,NONE,2,812,
analysis/domain/path/address/local.go,q0,NONE,2,348,
analysis/domain/path/address/parser.go,q0,NONE,2,304,
analysis/domain/path/address/key.go,q0,NONE,2,348,
analysis/domain/path/address/root.go,q0,NONE,2,304,
analysis/check/fixpoint/summary/return_condition.go,q0,"61: normalizeReturnConditionParamRefinements delegates to returnConditionMap(reg).Normalize
68: returnConditionParamRefinementsEqual delegates to returnConditionMap(reg).Equal
72: returnConditionParamRefinementsLessOrEq delegates to returnConditionMap(reg).LessOrEq
76: joinReturnConditionParamRefinements delegates to returnConditionMap(reg).Join",84,2450,
analysis/domain/path/address/root_suffix.go,q0,NONE,2,321,
analysis/domain/effect/row.go,q0,143: SubsetOf delegates to Subset,10,899,
analysis/check/fixpoint/summary/dynamic_index_facts.go,q0,"48: normalizeDynamicIndexFacts -> dynamicIndexMap(reg).Normalize(in)
52: cloneDynamicIndexFacts -> (Not a single statement/delegator)
64: dynamicIndexFactsEqual -> dynamicIndexMap(reg).Equal(a, b)
68: dynamicIndexFactsLessOrEq -> dynamicIndexMap(reg).LessOrEq(a, b)
72: joinDynamicIndexFacts -> dynamicIndexMap(reg).Join(a, b)
76: widenDynamicIndexFacts -> dynamicIndexMap(reg).Widen(prev, next)",126,4146,
analysis/domain/path/path.go,q0,NONE,2,531,
analysis/domain/path/placeholder.go,q0,NONE,2,531,
analysis/domain/path/identity.go,q0,NONE,2,605,
analysis/domain/path/construction.go,q0,NONE,2,606,
analysis/domain/path/format.go,q0,NONE,2,606,
analysis/domain/path/address/structural_key.go,q0,NONE,2,607,
analysis/domain/path/segment/segment.go,q0,NONE,2,606,
analysis/domain/state/key/value.go,q0,NONE,2,613,
analysis/domain/value/axis/escape/escape.go,q0,NONE,2,378,
analysis/domain/path/address/address.go,q0,"87: RootIdentity returns a.root
92: Symbol returns a.root.Symbol()
97: Root returns a.root.Name()
102: Segments returns a.suffix.Segments()",48,1228,
analysis/domain/value/axis/key.go,q0,NONE,2,272,
analysis/domain/value/axis/reducer.go,q0,NONE,2,271,
analysis/check/fixpoint/summary/effect_delta_facts.go,q0,"38: normalizeEffectDeltas -> effectDeltaMap(reg).Normalize(in)
42: cloneEffectDeltas -> (not a single statement)
49: effectDeltasEqual -> effectDeltaMap(reg).Equal(a, b)
53: effectDeltasLessOrEq -> effectDeltaMap(reg).LessOrEq(a, b)
57: joinEffectDeltas -> effectDeltaMap(reg).Join(a, b)
61: widenEffectDeltas -> effectDeltaMap(reg).Widen(prev, next)",129,4666,
analysis/domain/placement/placement.go,q0,"76, Widen, Join",8,845,
analysis/domain/value/axis/identity/identity.go,q0,"136, Widen, Join",9,403,
analysis/domain/path/placeholder_path.go,q0,48: PlaceholderIndex delegates to PlaceholderIndexFromString,11,934,
analysis/domain/value/axis/spec.go,q0,NONE,2,278,
analysis/domain/value/axis/typewitness/typewitness.go,q0,NONE,2,277,
analysis/domain/path/address/suffix.go,q0,44: Len() delegates to len(s.segments),14,1066,
analysis/domain/value/axis/evidence/evidence.go,q0,"48: Bottom -> bottom
53: Top -> top
58: GradualTop -> gradualTop
63: ExplicitTop -> explicitTop",33,616,
analysis/domain/value/axis/runtimekind/runtimekind.go,q0,"103: Meet delegates to Intersect
143: LessOrEq delegates to b.Covers
151: Widen delegates to Join",34,588,
analysis/domain/value/product/registry.go,q0,NONE,2,510,
analysis/domain/value/refinement/refinement.go,q0,NONE,2,204,
analysis/domain/value/product/runtime_compare.go,q0,NONE,2,472,
analysis/domain/value/product/runtime_hash.go,q0,NONE,2,472,
analysis/domain/value/product/domain.go,q0,NONE,2,695,
analysis/domain/value/typevalue/cache.go,q0,NONE,2,174,
analysis/domain/value/returnpresence/returnpresence.go,q0,NONE,2,175,
analysis/domain/value/typevalue/literal.go,q0,NONE,2,167,
analysis/domain/value/typevalue/materialize.go,q0,NONE,2,166,
analysis/domain/value/product/value.go,q0,NONE,2,515,
analysis/domain/value/product/runtime_canonical.go,q0,NONE,2,753,
analysis/domain/value/product/runtime.go,q0,NONE,2,753,
analysis/domain/value/axis/presence/presence.go,q0,"88: Bottom -> bottom
91: Top -> maybe
94: Present -> present
97: Absent -> absent
100: Maybe -> maybe
138: Widen -> Join",45,1125,
analysis/domain/value/product/reduce.go,q0,"114, Presence, e.presence",10,802,
analysis/domain/value/typevalue/presence_projection.go,q0,NONE,2,114,
analysis/domain/value/typevalue/presence.go,q0,NONE,2,114,
analysis/domain/value/typevalue/normalize.go,q0,NONE,2,208,
analysis/domain/value/product/runtime_validation.go,q0,NONE,2,715,
analysis/domain/value/typevalue/reconstruct_evidence.go,q0,NONE,2,131,
analysis/domain/value/typevalue/reconstruct.go,q0,NONE,2,131,
analysis/domain/value/axis/assertion/assertion.go,q0,"78: Type, Of(TypeClaim)
80: Any, Of(AnyClaim)
82: NonNil, Of(NonNilClaim)
133: Widen, Join(prev, next)",49,1663,
analysis/domain/value/typevalue/runtime_kind.go,q0,NONE,2,137,
analysis/domain/value/product/intern.go,q0,"21, intern, internRuntime",8,966,
analysis/domain/value/variant/cache.go,q0,NONE,2,268,
analysis/domain/value/variant/internal/discriminant/presence.go,q0,NONE,2,267,
analysis/domain/value/typevalue/structural.go,q0,NONE,2,269,
analysis/domain/value/variant/internal/discriminant/paths.go,q0,NONE,2,268,
analysis/domain/value/variant/internal/discriminant/detector.go,q0,NONE,2,268,
analysis/domain/value/variant/internal/discriminant/conflict.go,q0,NONE,2,268,
analysis/domain/value/axis/registry.go,q0,"23: SpecsView.Len delegates to len(v.specs)
27: SpecsView.At delegates to v.specs[i]
35: ReducersView.Len delegates to len(v.reducers)
39: ReducersView.At delegates to v.reducers[i]",66,1494,
analysis/domain/value/variant/internal/discriminant/residual.go,q0,NONE,2,404,
analysis/domain/value/variant/internal/discriminant/tags.go,q0,NONE,2,404,
analysis/domain/value/variant/narrow_truthy.go,q0,NONE,2,393,
analysis/domain/value/variant/narrow.go,q0,NONE,2,393,
analysis/domain/value/axis/variantorigin/variantorigin.go,q0,104: Widen delegates to Join,10,1352,
analysis/engine/effectlowering/postconditions.go,q0,NONE,2,97,
analysis/domain/value/variant/origin_catalog.go,q0,NONE,2,529,
analysis/domain/value/variant/origin_ints.go,q0,NONE,2,483,
analysis/engine/effectlowering/module_load.go,q0,NONE,2,339,
analysis/engine/effectlowering/callable_value.go,q0,NONE,2,339,
analysis/engine/callproducer/callproducer.go,q0,NONE,2,341,
analysis/engine/calloutcome/authority.go,q0,NONE,2,760,
analysis/engine/calloutcome/merge.go,q0,NONE,2,804,
analysis/engine/effectlowering/provider.go,q0,NONE,2,492,
analysis/engine/effectlowering/provider_facts.go,q0,NONE,2,446,
analysis/engine/callpayload/call_outcome.go,q0,NONE,2,720,
analysis/engine/effectlowering/provider_operational.go,q0,NONE,2,497,
analysis/engine/factapply/branch_presence.go,q0,NONE,2,532,
analysis/engine/factapply/applicator.go,q0,NONE,2,790,
analysis/engine/effectlowering/provider_returns.go,q0,NONE,2,790,
analysis/domain/value/variant/path_access.go,q0,"20, FieldAtPath, fieldAtPath",9,1316,
analysis/engine/factapply/call_materialize.go,q0,NONE,2,771,
analysis/engine/factapply/call_edges.go,q0,NONE,2,772,
analysis/engine/factapply/call_outcome.go,q0,NONE,2,771,
analysis/engine/factapply/channel_select_branch.go,q0,NONE,2,449,
analysis/engine/factapply/call_outcome_apply.go,q0,NONE,2,918,
analysis/engine/factapply/channel_select_result.go,q0,NONE,2,591,
analysis/engine/factapply/channel_select_fact.go,q0,NONE,2,592,
analysis/engine/factapply/objects.go,q0,NONE,2,592,
analysis/domain/value/variant/origin.go,q0,"58: OriginByPathLiteral delegates to originByPathLiteral
64: OriginByPathLiteralNot delegates to originByPathLiteral",29,2116,
analysis/domain/value/variant/origin_project.go,q0,53: originByPathLiteral delegates to originByPathLiteralWithCache,16,1953,
analysis/domain/value/variant/origin_family.go,q0,18: originFamilyOf -> originFamilyOfWithDetector,13,2257,
analysis/engine/dynamicindex/dynamicindex.go,q0,88: MapDomain delegates to lift.Map,11,1915,
analysis/engine/factapply/path_fact_apply.go,q0,NONE,2,553,
analysis/engine/factapply/path_presence_implication.go,q0,NONE,2,553,
analysis/engine/factapply/paths.go,q0,NONE,2,445,
analysis/engine/factapply/postconditions.go,q0,NONE,2,384,
analysis/engine/factapply/source_read.go,q0,NONE,2,461,
analysis/engine/factapply/roots.go,q0,NONE,2,572,
analysis/engine/factflow/branch.go,q0,NONE,2,615,
analysis/engine/factflow/branch_path_evidence.go,q0,NONE,2,615,
analysis/engine/factflow/branch_relation.go,q0,NONE,2,538,
analysis/engine/factflow/call_target.go,q0,NONE,2,400,
analysis/engine/factflow/dynamic_index.go,q0,NONE,2,258,
analysis/engine/factflow/expression_operation.go,q0,NONE,2,216,
analysis/check/fixpoint/summary/path_facts.go,q0,"58 normalizePathValueFacts delegates to pathValueMap(reg).Normalize(in)
62 normalizePathStaticMemberFacts delegates to pathStaticMemberMap(reg).Normalize(in)
88 pathValueFactsEqual delegates to pathValueMap(reg).Equal(a, b)
92 pathStaticMemberFactsEqual delegates to pathStaticMemberMap(reg).Equal(a, b)
96 pathValueFactsLessOrEq delegates to pathValueMap(reg).LessOrEq(a, b)
100 pathStaticMemberFactsLessOrEq delegates to pathStaticMemberMap(reg).LessOrEq(a, b)
104 joinPathValueFacts delegates to pathValueMap(reg).Join(a, b)
108 widenPathValueFacts delegates to pathValueMap(reg).Widen(prev, next)
112 joinPathStaticMemberFacts delegates to pathStaticMemberMap(reg).Join(a, b)
116 widenPathStaticMemberFacts delegates to pathStaticMemberMap(reg).Widen(prev, next)",231,7430,
analysis/engine/factflow/call_site.go,q0,NONE,2,680,
analysis/engine/factflow/expression_condition.go,q0,NONE,2,343,
analysis/engine/factflow/postcondition.go,q0,NONE,2,186,
analysis/engine/callboundary/normal_return_facts.go,q0,"54 PathInvalidationEffectSite returns pathInvalidationEffectSite
58 IsPathInvalidationEffectSite returns site == pathInvalidationEffectSite
105 FrozenTableEffectSite returns frozenTableEffectSite
109 IsFrozenTableEffectSite returns site == frozenTableEffectSite",60,3060,
analysis/engine/factflow/facts.go,q0,NONE,2,379,
analysis/engine/factflow/object.go,q0,NONE,2,355,
analysis/engine/factflow/expression_refinement.go,q0,"31: copy, r.copy",9,455,
analysis/engine/factflow/path_copy.go,q0,NONE,2,309,
analysis/engine/factflow/call_producer.go,q0,44: CalleeSymbol delegates to c.calleeSymbol,14,1009,
analysis/engine/factapply/path_state.go,q0,"115, invalidateHeapStaticMemberSubtreeAt, invalidateHeapStaticMembersAt
126, invalidateHeapStaticMemberDescendantsAt, invalidateHeapStaticMembersAt",36,1608,
analysis/engine/factflow/call_result.go,q0,"34: Index returns v.index
37: Value returns v.value",18,1055,
analysis/engine/factapply/branch_path.go,q0,"67: applyPathEqualityAt, applyPathEqualityAtCached
116: resolvePathValueAt, resolvePathValueAtCached
233: projectPathStructuralValue, projectPathStructuralValueCached",44,2723,
analysis/engine/factflow/return.go,q0,NONE,2,403,
analysis/engine/factflow/refs.go,q0,NONE,2,403,
analysis/engine/state/channel_select.go,q0,NONE,2,72,
analysis/engine/state/channelselectfact/channelselectfact.go,q0,NONE,2,110,
analysis/engine/state/dynamic_index_lane.go,q0,NONE,2,157,
analysis/engine/sourcevalue/source_values.go,q0,NONE,2,316,
analysis/engine/factflow/static_member.go,q0,NONE,2,523,
analysis/engine/state/effect_delta_lane.go,q0,NONE,2,222,
analysis/engine/state/effectdelta/effectdelta.go,q0,NONE,2,350,
analysis/engine/factflow/value_source.go,q0,NONE,2,716,
analysis/engine/sourcevalue/path_read.go,q0,NONE,2,722,
analysis/engine/factquery/root_declaration.go,q0,NONE,2,722,
analysis/engine/solve/solver.go,q0,NONE,2,723,
analysis/engine/factflow/branch_path_relation.go,q0,"76: Kind, r.kind
79: LeftPath, r.leftPath.Clone()
82: RightPath, r.rightPath.Clone()",37,1760,
analysis/engine/state/frozen_table.go,q0,NONE,2,343,
analysis/engine/state/heap_table_lane.go,q0,NONE,2,320,
analysis/engine/state/lenbound/lenbound.go,q0,NONE,2,150,
analysis/engine/state/dynamic_index.go,q0,13 ReadDynamicIndexFact s.dynamicIndex.read,13,740,
analysis/engine/state/heapidentity/heapidentity.go,q0,NONE,2,264,
analysis/engine/state/effect_delta.go,q0,"4, ReadEffectDelta, s.effectDeltas.read",15,771,
analysis/engine/state/internal/floor/floor.go,q0,NONE,2,263,
analysis/engine/factflow/channel_select.go,q0,"89: SelectID delegates to s.selectID
92: Kind delegates to s.kind
116: Index delegates to s.index
119: HasDefault delegates to s.hasDefault",46,1695,
analysis/engine/state/len_floor_lane.go,q0,26: asLift delegates to l.lane,11,246,
analysis/engine/factapply/branch_refinement.go,q0,"31: applyBranchRefinement, applyBranchRefinementCached
55: applyValueRefinementAt, applyValueRefinementAtCached
85: applyValueRefinementAtWithoutImplications, applyValueRefinementAtWithoutImplicationsCached
255: narrowRootByPathLiteral, narrowRootByPathLiteralMatch
263: narrowRootByPathLiteralNot, narrowRootByPathLiteralMatch",87,3260,
analysis/engine/state/heap_table.go,q0,"20, ReadHeapTableObject, s.heapTableIdentity.read",16,490,
analysis/engine/state/len_floors.go,q0,"4, ReadLenFloor, s.lenFloors.read",14,256,
analysis/engine/factflow/return_presence_relation.go,q0,"54: copy, r.copy",9,1060,
analysis/engine/sourcevalue/source_floor.go,q0,"22, NumFloorForSource, numFloorForSource",13,963,
analysis/engine/factflow/assignment.go,q0,"64: Kind, a.kind
67: TargetSymbol, a.targetSymbol
70: TargetPath, a.targetPath.Clone()
73: Source, a.source
101: TargetPath, a.targetPath.Clone()
104: Source, a.source",68,2364,
analysis/engine/state/numbound/numbound.go,q0,NONE,2,373,
analysis/engine/state/snapshot.go,q0,NONE,2,111,
analysis/engine/state/num_floor_lane.go,q0,21: asLift delegates to l.lane,11,841,
analysis/engine/state/pathevidence/lane.go,q0,NONE,2,683,
analysis/engine/state/map_lane.go,q0,114: isTop delegates to l.top,12,887,
analysis/engine/state/state.go,q0,NONE,2,406,
analysis/engine/state/pathevidence/path_presence_implication.go,q0,NONE,2,684,
analysis/engine/state/pathevidence/refinement.go,q0,NONE,2,684,
analysis/engine/state/placement_lane.go,q0,NONE,2,698,
analysis/engine/state/pathevidence/snapshot.go,q0,NONE,2,836,
analysis/engine/state/pathevidence/branch_proof.go,q0,NONE,2,866,
analysis/engine/state/pathevidence/domain.go,q0,NONE,2,866,
analysis/engine/state/pathevidence/invalidation.go,q0,NONE,2,866,
analysis/engine/state/pathevidence/static_member.go,q0,NONE,2,837,
analysis/engine/state/placement.go,q0,"11, ReadPlacement, s.placement.read",12,928,
analysis/engine/state/value_lane.go,q0,NONE,2,368,
analysis/engine/visibility/visibility.go,q0,NONE,2,334,
analysis/engine/state/num_floors.go,q0,"16, NumFloorsSnapshot, s.numFloors.snapshot
21, ReadNumFloor, s.numFloors.read",31,1179,
analysis/internal/hash/hash.go,q0,NONE,2,334,
analysis/engine/visibility/flow.go,q0,NONE,2,336,
analysis/engine/visibility/resolver.go,q0,NONE,2,335,
analysis/engine/transfer/transfer.go,q0,NONE,2,336,
analysis/internal/keycodec/codec.go,q0,NONE,2,312,
analysis/engine/state/store_relation.go,q0,48: HasStoreRelation delegates to s.storeRelations.has,15,789,
analysis/ir/dominance/doc.go,q0,NONE,2,393,
analysis/internal/mapedit/mapedit.go,q0,NONE,2,394,
analysis/internal/recursion/recursion.go,q0,NONE,2,564,
analysis/ir/dominance/dominators.go,q0,NONE,2,564,
analysis/ir/cfg/cfg.go,q0,NONE,2,608,
analysis/lua/bind/result_copy.go,q0,NONE,2,298,
analysis/ir/dominance/frontier.go,q0,NONE,2,601,
analysis/ir/ssa/ssa.go,q0,NONE,2,596,
analysis/ir/dominance/postdominance.go,q0,NONE,2,596,
analysis/ir/dominance/helpers.go,q0,NONE,2,609,
analysis/ir/dominance/immediate.go,q0,NONE,2,597,
analysis/ir/dominance/info.go,q0,NONE,2,597,
analysis/lua/bind/symbols.go,q0,NONE,2,487,
analysis/lua/bind/walk.go,q0,NONE,2,531,
analysis/lua/bind/types.go,q0,NONE,2,532,
analysis/lua/bind/result.go,q0,NONE,2,833,
analysis/lua/bind/bind.go,q0,NONE,2,968,
analysis/lua/bind/functions.go,q0,NONE,2,967,
analysis/lua/bind/name_normalization.go,q0,NONE,2,1122,
analysis/lua/cfgfacts/assignments.go,q0,NONE,2,503,
analysis/lua/callorder/callorder.go,q0,NONE,2,692,
analysis/lua/cfgfacts/control.go,q0,NONE,2,418,
analysis/lua/cfgfacts/copy.go,q0,NONE,2,418,
analysis/lua/cfgbuild/builder_symbols.go,q0,NONE,2,783,
analysis/lua/cfgbuild/cfgbuild.go,q0,NONE,2,782,
analysis/lua/cfgbuild/loopfacts.go,q0,NONE,2,783,
analysis/lua/cfgfacts/declarations.go,q0,NONE,2,505,
analysis/lua/cfgfacts/doc.go,q0,NONE,2,507,
analysis/lua/cfgfacts/metadata.go,q0,NONE,2,507,
analysis/lua/semantics/call_fact.go,q0,NONE,2,217,
analysis/lua/semantics/branch_condition.go,q0,NONE,2,219,
analysis/lua/pathexpr/path.go,q0,NONE,2,301,
analysis/lua/pathexpr/table_field.go,q0,NONE,2,301,
analysis/lua/semantics/extract_assign.go,q0,NONE,2,277,
analysis/lua/semantics/extract.go,q0,NONE,2,324,
analysis/lua/semantics/extract_metadata.go,q0,NONE,2,279,
analysis/lua/semantics/extract_call_return.go,q0,NONE,2,281,
analysis/lua/cfgbuild/builder_statements.go,q0,145: buildDoBlock: b.buildStmts,14,1328,
analysis/lua/semantics/channel_select.go,q0,44: isChannelSelectCall delegates to channelruntime.IsSelectCall,16,588,
analysis/lua/semantics/extract_branch.go,q0,"100, branchConditionCalls, exprCalls",11,491,
analysis/lua/pathexpr/object_literal.go,q0,NONE,2,879,
analysis/lua/channelruntime/channel_runtime.go,q0,NONE,2,924,
analysis/lua/moduleidentity/projection.go,q0,NONE,2,879,
analysis/lua/cfgbuild/expr_support.go,q0,"203: exprCovered, b.exprCoveredMode(expr, true)
207: conditionExprCovered, b.exprCoveredMode(expr, false)",41,1539,
analysis/lua/semantics/object_literal.go,q0,NONE,2,554,
