path,query_id,response,completion_tokens,latency_ms,error
analysis/domain/constraint/numeric/numeric.go,q0,NUMERIC_CONSTRAINT NumericConstraint,7,819,
analysis/domain/constraint/expr/expr_simplify.go,q0,PER-TYPE VISITOR: Expr,8,930,
analysis/domain/effect/row.go,q0,NONE,2,325,
analysis/domain/effect/returns/reserved.go,q0,NONE,2,326,
analysis/domain/effect/mutation/transforms.go,q0,NONE,2,628,
analysis/domain/effect/capability/label/label.go,q0,PER-TYPE VISITOR: effect.Label,10,1058,
analysis/domain/path/address/root.go,q0,NONE,2,287,
analysis/domain/path/address/parser.go,q0,NONE,2,288,
analysis/domain/path/address/local.go,q0,NONE,2,288,
analysis/domain/path/address/root_suffix.go,q0,NONE,2,262,
analysis/domain/lattice/lift/product.go,q0,NONE,2,691,
analysis/domain/effect/param_ref.go,q0,NONE,2,991,
analysis/domain/effect/postcondition/labels.go,q0,NONE,2,992,
analysis/domain/lattice/lattice.go,q0,PER-TYPE LATTICE: T,9,752,
analysis/domain/effect/returns/labels.go,q0,PER-TYPE EQUALITY AND NORMALIZATION: ReturnType,12,1095,
analysis/domain/lattice/lift/map.go,q0,LATTICE_LIFT_MAP map[K]V,14,839,
analysis/domain/lattice/lift/must.go,q0,"LATTICE_LIFTING: MustMapLane[K, V] and MustSetLane[T]",24,875,
analysis/domain/lattice/factmap/factmap.go,q0,TYPED SET/MAP WRAPPER; []F (where F is a fact containing K and V),23,929,
analysis/domain/path/construction.go,q0,NONE,2,315,
analysis/domain/path/address/structural_key.go,q0,NONE,2,316,
analysis/domain/path/address/address.go,q0,TYPED_KEY_PROVIDER Stable,8,831,
analysis/domain/path/address/key.go,q0,PER-TYPE CODEC: StableKey,9,851,
analysis/domain/effect/ownership/labels.go,q0,PER-TYPE LABEL IMPLEMENTATION: effect.Label,11,1202,
analysis/domain/lattice/factset/factset.go,q0,TYPED SET/MAP LATTICE; []F,12,907,
analysis/domain/path/address/suffix.go,q0,TYPED_SET_WRAPPER Suffix,10,383,
analysis/domain/path/format.go,q0,NONE,2,390,
analysis/domain/path/placeholder.go,q0,NONE,2,414,
analysis/domain/path/identity.go,q0,NONE,2,459,
analysis/domain/path/path.go,q0,NONE,2,459,
analysis/domain/path/placeholder_path.go,q0,NONE,2,514,
analysis/domain/path/segment/segment.go,q0,NONE,2,515,
analysis/domain/value/axis/runtimekind/runtimekind.go,q0,LATTICE: Value,6,464,
analysis/domain/value/axis/key.go,q0,NONE,2,670,
analysis/domain/value/axis/reducer.go,q0,NONE,2,670,
analysis/domain/value/axis/registry.go,q0,NONE,2,672,
analysis/domain/value/axis/variantorigin/variantorigin.go,q0,LATTICE Value,5,464,
analysis/domain/value/axis/spec.go,q0,PER-TYPE LATTICE: T,9,538,
analysis/domain/value/axis/presence/presence.go,q0,LATTICE: Value,6,750,
analysis/domain/value/product/intern.go,q0,NONE,2,334,
analysis/domain/value/axis/assertion/assertion.go,q0,LATTICE: Value,6,839,
analysis/domain/value/axis/evidence/evidence.go,q0,LATTICE: Value,6,839,
analysis/domain/value/product/reduce.go,q0,NONE,2,200,
analysis/domain/value/axis/escape/escape.go,q0,LATTICE: Value,6,839,
analysis/domain/value/axis/identity/identity.go,q0,LATTICE: Value,6,839,
analysis/domain/value/product/registry.go,q0,NONE,2,174,
analysis/domain/value/product/domain.go,q0,LATTICE: Value,6,472,
analysis/domain/value/axis/typewitness/typewitness.go,q0,PER-TYPE LATTICE: Value,9,588,
analysis/domain/placement/placement.go,q0,PER-TYPE LATTICE: Value,9,900,
analysis/domain/value/product/runtime.go,q0,NONE,2,174,
analysis/domain/state/key/value.go,q0,PER-TYPE CODEC/ENCODE-DECODE: Value,14,908,
analysis/domain/value/product/runtime_canonical.go,q0,NONE,2,378,
analysis/domain/value/product/runtime_compare.go,q0,NONE,2,378,
analysis/domain/value/product/runtime_hash.go,q0,NONE,2,393,
analysis/domain/value/product/runtime_validation.go,q0,NONE,2,393,
analysis/domain/value/variant/internal/discriminant/conflict.go,q0,NONE,2,88,
analysis/domain/value/product/value.go,q0,NONE,2,491,
analysis/domain/value/variant/cache.go,q0,NONE,2,222,
analysis/domain/value/variant/internal/discriminant/detector.go,q0,NONE,2,302,
analysis/domain/value/variant/internal/discriminant/paths.go,q0,NONE,2,302,
analysis/domain/value/typevalue/reconstruct.go,q0,NONE,2,616,
analysis/domain/value/typevalue/presence_projection.go,q0,NONE,2,617,
analysis/domain/value/typevalue/reconstruct_evidence.go,q0,NONE,2,616,
analysis/domain/value/typevalue/structural.go,q0,NONE,2,602,
analysis/domain/value/variant/internal/discriminant/presence.go,q0,NONE,2,302,
analysis/domain/value/typevalue/literal.go,q0,NONE,2,670,
analysis/domain/value/refinement/refinement.go,q0,NONE,2,671,
analysis/domain/value/typevalue/cache.go,q0,NONE,2,671,
analysis/domain/value/typevalue/normalize.go,q0,NONE,2,671,
analysis/domain/value/typevalue/materialize.go,q0,NONE,2,671,
analysis/domain/value/variant/internal/discriminant/residual.go,q0,NONE,2,319,
analysis/domain/value/variant/narrow.go,q0,NONE,2,422,
analysis/domain/value/variant/origin_family.go,q0,NONE,2,407,
analysis/domain/value/variant/origin_catalog.go,q0,NONE,2,407,
analysis/domain/value/variant/origin.go,q0,NONE,2,408,
analysis/domain/value/typevalue/presence.go,q0,PER-TYPE LATTICE: presence.Value,11,1067,
analysis/domain/value/typevalue/runtime_kind.go,q0,PER-TYPE VISITOR: typ.Type,10,1066,
analysis/domain/value/variant/internal/discriminant/tags.go,q0,TYPED_SET_WRAPPER requiredTagSet,11,634,
analysis/engine/callboundary/normal_return_facts.go,q0,NONE,2,497,
analysis/domain/value/variant/narrow_truthy.go,q0,PER-TYPE TRUTHINESS LATTICE: typ.Type,14,541,
analysis/engine/calloutcome/merge.go,q0,NONE,2,497,
analysis/domain/value/variant/path_access.go,q0,NONE,2,498,
analysis/engine/callpayload/call_outcome.go,q0,NONE,2,497,
analysis/domain/value/variant/origin_ints.go,q0,NONE,2,498,
analysis/domain/value/variant/origin_project.go,q0,NONE,2,498,
analysis/engine/calloutcome/authority.go,q0,NONE,2,499,
analysis/engine/callproducer/callproducer.go,q0,NONE,2,505,
analysis/engine/effectlowering/callable_value.go,q0,NONE,2,501,
analysis/engine/effectlowering/postconditions.go,q0,NONE,2,501,
analysis/engine/effectlowering/module_load.go,q0,NONE,2,545,
analysis/engine/dynamicindex/dynamicindex.go,q0,LATTICE: Fact,6,594,
analysis/engine/effectlowering/provider.go,q0,NONE,2,605,
analysis/engine/effectlowering/provider_facts.go,q0,NONE,2,793,
analysis/engine/factapply/channel_select_fact.go,q0,NONE,2,458,
analysis/engine/factapply/channel_select_branch.go,q0,NONE,2,540,
analysis/engine/factapply/call_outcome_apply.go,q0,NONE,2,845,
analysis/engine/factapply/channel_select_result.go,q0,NONE,2,706,
analysis/engine/factapply/path_fact_apply.go,q0,NONE,2,630,
analysis/engine/factapply/objects.go,q0,NONE,2,683,
analysis/engine/effectlowering/provider_operational.go,q0,NONE,2,1192,
analysis/engine/factapply/path_presence_implication.go,q0,NONE,2,574,
analysis/engine/factapply/call_materialize.go,q0,NONE,2,1633,
analysis/engine/factapply/branch_presence.go,q0,NONE,2,1634,
analysis/engine/factapply/applicator.go,q0,NONE,2,1635,
analysis/engine/factapply/call_outcome.go,q0,NONE,2,1633,
analysis/engine/factapply/source_read.go,q0,NONE,2,566,
analysis/engine/factapply/roots.go,q0,NONE,2,592,
analysis/engine/factflow/assignment.go,q0,NONE,2,566,
analysis/engine/factapply/path_state.go,q0,NONE,2,883,
analysis/engine/factflow/branch.go,q0,NONE,2,672,
analysis/engine/factapply/paths.go,q0,NONE,2,909,
analysis/engine/factapply/postconditions.go,q0,NONE,2,909,
analysis/engine/factflow/branch_path_evidence.go,q0,NONE,2,588,
analysis/engine/factapply/call_edges.go,q0,NONE,2,1922,
analysis/engine/effectlowering/provider_returns.go,q0,NONE,2,1923,
analysis/engine/factapply/branch_path.go,q0,NONE,2,1967,
analysis/engine/factapply/branch_refinement.go,q0,NONE,2,1967,
analysis/engine/factflow/branch_path_relation.go,q0,NONE,2,460,
analysis/engine/factflow/branch_relation.go,q0,NONE,2,461,
analysis/engine/factflow/call_producer.go,q0,NONE,2,460,
analysis/engine/factflow/call_result.go,q0,NONE,2,460,
analysis/engine/factflow/return.go,q0,NONE,2,121,
analysis/engine/factflow/dynamic_index.go,q0,NONE,2,586,
analysis/engine/factflow/call_target.go,q0,NONE,2,586,
analysis/engine/factflow/channel_select.go,q0,NONE,2,587,
analysis/engine/factflow/static_member.go,q0,NONE,2,252,
analysis/engine/factflow/return_presence_relation.go,q0,NONE,2,252,
analysis/engine/factflow/value_source.go,q0,NONE,2,252,
analysis/engine/factflow/call_site.go,q0,NONE,2,665,
analysis/engine/factflow/expression_refinement.go,q0,NONE,2,647,
analysis/engine/factflow/expression_operation.go,q0,NONE,2,648,
analysis/engine/factflow/expression_condition.go,q0,NONE,2,649,
analysis/engine/factflow/path_copy.go,q0,NONE,2,809,
analysis/engine/factquery/root_declaration.go,q0,NONE,2,515,
analysis/engine/factflow/facts.go,q0,NONE,2,852,
analysis/engine/factflow/object.go,q0,NONE,2,810,
analysis/engine/factflow/refs.go,q0,NONE,2,862,
analysis/engine/factflow/postcondition.go,q0,NONE,2,862,
analysis/engine/sourcevalue/path_read.go,q0,NONE,2,528,
analysis/engine/sourcevalue/source_floor.go,q0,NONE,2,528,
analysis/engine/solve/solver.go,q0,NONE,2,529,
analysis/engine/state/effect_delta.go,q0,NONE,2,416,
analysis/engine/state/dynamic_index_lane.go,q0,STATE LANE: dynamicIndexLane,7,462,
analysis/engine/state/effect_delta_lane.go,q0,TYPE-SPECIALIZED STATE LANE: effectDeltaLane,11,505,
analysis/engine/state/dynamic_index.go,q0,NONE,2,651,
analysis/engine/state/channel_select.go,q0,NONE,2,694,
analysis/engine/sourcevalue/source_values.go,q0,NONE,2,695,
analysis/engine/state/channelselectfact/channelselectfact.go,q0,LATTICE: Lane,6,738,
analysis/engine/state/heap_table.go,q0,NONE,2,506,
analysis/engine/state/len_floors.go,q0,NONE,2,629,
analysis/engine/state/internal/floor/floor.go,q0,NONE,2,641,
analysis/engine/state/pathevidence/invalidation.go,q0,NONE,2,302,
analysis/engine/state/pathevidence/lane.go,q0,NONE,2,182,
analysis/engine/state/num_floors.go,q0,NONE,2,718,
analysis/engine/state/heap_table_lane.go,q0,STATE LANE: heapTableIdentityLane,8,972,
analysis/engine/state/pathevidence/branch_proof.go,q0,NONE,2,670,
analysis/engine/state/path_evidence.go,q0,NONE,2,671,
analysis/engine/state/heapidentity/heapidentity.go,q0,"LATTICE, TableObject",7,885,
analysis/engine/state/pathevidence/domain.go,q0,PER-TYPE LATTICE: Lane,9,627,
analysis/engine/state/effectdelta/effectdelta.go,q0,PER-TYPE LATTICE: Value,9,1004,
analysis/engine/state/pathevidence/refinement.go,q0,NONE,2,195,
analysis/engine/state/frozen_table.go,q0,PER-TYPE LATTICE: frozenTableLane,11,1004,
analysis/engine/state/num_floor_lane.go,q0,TYPED_MAP_LANE numbound.Floor,12,840,
analysis/engine/state/map_lane.go,q0,TYPED_MAP_LANE map[K]V,13,885,
analysis/engine/state/numbound/numbound.go,q0,PER-TYPE LATTICE: Floor,9,784,
analysis/engine/state/len_floor_lane.go,q0,TYPE-SPECIALIZED LATTICE: lenFloorLane,12,985,
analysis/engine/state/pathevidence/path_presence_implication.go,q0,TYPED_SET_OPERATIONS PathPresenceImplication,12,399,
analysis/engine/state/lenbound/lenbound.go,q0,TYPE-SPECIALIZED: Floor (lattice element) and MustMapLane (lattice lane),19,1073,
analysis/engine/state/pathevidence/snapshot.go,q0,"SNAPSHOT_PATTERN PathRefinementsSnapshot, PathStaticMembersSnapshot, BranchProofsSnapshot, PathPresenceImplicationsSnapshot",24,307,
analysis/engine/state/placement.go,q0,NONE,2,378,
analysis/engine/state/pathevidence/static_member.go,q0,NONE,2,420,
analysis/engine/transfer/transfer.go,q0,NONE,2,528,
analysis/engine/visibility/flow.go,q0,NONE,2,528,
analysis/ir/dominance/doc.go,q0,NONE,2,259,
analysis/internal/hash/hash.go,q0,NONE,2,533,
analysis/internal/keycodec/codec.go,q0,NONE,2,532,
analysis/ir/dominance/dominators.go,q0,NONE,2,233,
analysis/internal/recursion/recursion.go,q0,NONE,2,445,
analysis/engine/state/state.go,q0,NONE,2,791,
analysis/ir/dominance/helpers.go,q0,NONE,2,333,
analysis/ir/cfg/cfg.go,q0,NONE,2,638,
analysis/ir/dominance/frontier.go,q0,NONE,2,334,
analysis/engine/visibility/resolver.go,q0,NONE,2,845,
analysis/engine/visibility/visibility.go,q0,NONE,2,845,
analysis/ir/dominance/immediate.go,q0,NONE,2,285,
analysis/internal/mapedit/mapedit.go,q0,NONE,2,757,
analysis/ir/dominance/info.go,q0,NONE,2,366,
analysis/ir/dominance/postdominance.go,q0,NONE,2,366,
analysis/ir/ssa/ssa.go,q0,NONE,2,366,
analysis/lua/bind/bind.go,q0,NONE,2,366,
analysis/lua/bind/name_normalization.go,q0,NONE,2,207,
analysis/lua/bind/result.go,q0,NONE,2,207,
analysis/lua/bind/functions.go,q0,NONE,2,344,
analysis/engine/state/value_lane.go,q0,PATTERN NAME: state lane; concrete type: valueLane (map[key.Value]product.Value),23,1162,
analysis/lua/bind/result_copy.go,q0,"CLONE HELPER: symbol.ID, *ast.FunctionExpr, ParamSlot, Capture, *ast.IdentExpr, TypeDecl",29,380,
analysis/lua/cfgbuild/builder_symbols.go,q0,NONE,2,422,
analysis/lua/cfgbuild/builder_edges.go,q0,NONE,2,719,
analysis/lua/bind/symbols.go,q0,NONE,2,890,
analysis/lua/bind/walk.go,q0,NONE,2,890,
analysis/lua/bind/types.go,q0,NONE,2,934,
analysis/lua/branchcond/branch_condition.go,q0,NONE,2,933,
analysis/engine/state/store_relation.go,q0,PER-TYPE LATTICE: storeRelationLane,11,1891,
analysis/lua/cfgfacts/control.go,q0,NONE,2,625,
analysis/lua/callorder/callorder.go,q0,NONE,2,941,
analysis/lua/cfgbuild/builder_statements.go,q0,NONE,2,941,
analysis/lua/cfgbuild/expr_support.go,q0,NONE,2,935,
analysis/lua/cfgbuild/cfgbuild.go,q0,NONE,2,936,
analysis/lua/cfgfacts/metadata.go,q0,NONE,2,255,
analysis/lua/cfgfacts/doc.go,q0,NONE,2,255,
analysis/lua/cfgfacts/assignments.go,q0,NONE,2,875,
analysis/lua/cfgbuild/loopfacts.go,q0,NONE,2,924,
analysis/lua/cfgfacts/copy.go,q0,NONE,2,625,
analysis/lua/cfgfacts/declarations.go,q0,NONE,2,385,
analysis/lua/pathexpr/table_field.go,q0,NONE,2,206,
analysis/lua/semantics/branch_condition.go,q0,NONE,2,205,
analysis/lua/semantics/channel_select.go,q0,NONE,2,485,
analysis/lua/moduleidentity/projection.go,q0,NONE,2,704,
analysis/lua/channelruntime/channel_runtime.go,q0,NONE,2,704,
analysis/lua/pathexpr/object_literal.go,q0,NONE,2,660,
analysis/lua/pathexpr/path.go,q0,NONE,2,660,
analysis/lua/semantics/facts.go,q0,NONE,2,585,
analysis/lua/semantics/call_fact.go,q0,NONE,2,736,
analysis/lua/semantics/result_metadata.go,q0,NONE,2,272,
analysis/lua/semantics/result_index.go,q0,NONE,2,272,
analysis/lua/semantics/sem.go,q0,NONE,2,272,
analysis/lua/semantics/value_list.go,q0,NONE,2,272,
analysis/lua/semantics/extract_assign.go,q0,NONE,2,791,
analysis/lua/semantics/extract_branch.go,q0,NONE,2,791,
analysis/lua/semantics/extract_metadata.go,q0,NONE,2,791,
analysis/lua/semantics/extract_call_return.go,q0,NONE,2,791,
analysis/lua/semantics/extract.go,q0,NONE,2,792,
analysis/lua/semantics/result.go,q0,NONE,2,706,
analysis/lua/sourceprovenance/expr_nil.go,q0,NONE,2,164,
analysis/lua/semantics/object_literal.go,q0,NONE,2,707,
analysis/engine/state/placement_lane.go,q0,TYPED SET/MAP WRAPPER: placementLane (map[identity.ID]placement.Value),23,2912,
analysis/lua/sourceprovenance/producer.go,q0,NONE,2,194,
analysis/lua/sourceprovenance/source.go,q0,NONE,2,313,
analysis/lua/sourcevalue/expression_operation.go,q0,NONE,2,313,
analysis/lua/sourceprovenance/shape.go,q0,NONE,2,314,
analysis/lua/sourcevalue/iterator.go,q0,NONE,2,313,
analysis/lua/transferfacts/branch_value_constraints.go,q0,NONE,2,363,
analysis/lua/transferfacts/branches.go,q0,NONE,2,316,
analysis/engine/state/snapshot.go,q0,"FACTS_SNAPSHOT pattern: DynamicIndexFactsSnapshot, ChannelSelectFactsSnapshot, EffectDeltasSnapshot, HeapTableObjectsSnapshot, PlacementsSnapshot",31,3320,
analysis/lua/sourcevalue/object_literal.go,q0,NONE,2,491,
analysis/lua/transferfacts/assignments.go,q0,NONE,2,491,
analysis/lua/transferfacts/assertions.go,q0,NONE,2,491,
analysis/lua/transferfacts/assert_postconditions.go,q0,NONE,2,491,
analysis/lua/transferfacts/branch_path_relations.go,q0,NONE,2,476,
analysis/lua/transferfacts/branch_guard_proofs.go,q0,NONE,2,491,
analysis/lua/transferfacts/branch_refinement_edges.go,q0,NONE,2,521,
analysis/lua/transferfacts/branch_root_refinements.go,q0,NONE,2,520,
analysis/lua/semantics/result_copy.go,q0,"PER-TYPE CLONE/DEDUPE HELPER: LocalAssignmentFact, OrdinaryAssignmentFact, CallFact, ReturnFact, ObjectLiteralFact, ChannelSelectFact",34,918,
analysis/lua/transferfacts/call_targets.go,q0,NONE,2,491,
analysis/lua/transferfacts/calls.go,q0,NONE,2,491,
analysis/lua/transferfacts/expr_refs.go,q0,NONE,2,491,
analysis/lua/transferfacts/channel_selects.go,q0,NONE,2,532,
analysis/lua/transferfacts/lower.go,q0,NONE,2,543,
analysis/lua/transferfacts/values_source.go,q0,NONE,2,445,
analysis/lua/transferfacts/values_exprref.go,q0,NONE,2,446,
analysis/lua/transferfacts/type_is_active_in.go,q0,NONE,2,801,
analysis/lua/transferfacts/type_refs.go,q0,NONE,2,756,
analysis/lua/transferfacts/objects.go,q0,NONE,2,870,
analysis/lua/transferfacts/type_is_recognition.go,q0,NONE,2,802,
analysis/lua/typeannotation/annotation.go,q0,NONE,2,518,
analysis/lua/transferfacts/type_cast_calls.go,q0,NONE,2,907,
analysis/lua/transferfacts/path_presence_narrowing.go,q0,NONE,2,908,
analysis/lua/transferfacts/symbol_types.go,q0,NONE,2,908,
analysis/lua/transferfacts/path_static_value.go,q0,NONE,2,908,
analysis/lua/transferfacts/values_expression.go,q0,NONE,2,622,
analysis/lua/transferfacts/return_presence.go,q0,NONE,2,952,
