path,query_id,response,completion_tokens,latency_ms,error
analysis/check/diagnostics/object_literal_mismatch.go,q0,NONE,2,3044,
analysis/check/exportmanifest/source_type.go,q0,NONE,2,1402,
analysis/check/exportmanifest/type_defs.go,q0,NONE,2,1403,
analysis/check/exportmanifest/function_signatures.go,q0,NONE,2,1900,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_params.go,q0,NONE,2,1056,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,q0,NONE,2,1057,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_reachability.go,q0,NONE,2,1922,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_conditions.go,q0,NONE,2,1922,
analysis/check/exportmanifest/product_type.go,q0,NONE,2,2371,
analysis/check/fixpoint/program/internal/projectsummary/project_heap_table_objects.go,q0,NONE,2,2110,
analysis/check/fixpoint/program/internal/projectsummary/project.go,q0,NONE,2,2166,
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,q0,NONE,2,1520,
analysis/check/fixpoint/program/internal/callresult/provider.go,q0,NONE,2,2832,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_equalities.go,q0,NONE,2,2403,
analysis/check/fixpoint/program/internal/projectsummary/project_return_presence_relations.go,q0,NONE,2,1568,
analysis/check/fixpoint/summary/channel_select_facts.go,q0,NONE,2,1439,
analysis/check/fixpoint/ref/ref.go,q0,NONE,2,1440,
analysis/check/fixpoint/program/internal/projectsummary/project_return_condition_refinements.go,q0,NONE,2,2353,
analysis/check/fixpoint/program/param_inference.go,q0,NONE,2,1968,
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,q0,NONE,2,2809,
analysis/check/fixpoint/program/internal/projectsummary/project_return_slots.go,q0,NONE,2,2465,
analysis/check/fixpoint/program/method_receiver_context.go,q0,NONE,2,2879,
analysis/check/fixpoint/summary/dynamic_index_facts.go,q0,NONE,2,2673,
analysis/check/fixpoint/program/program.go,q0,NONE,2,2718,
analysis/check/fixpoint/summary/param_condition.go,q0,NONE,2,1466,
analysis/check/fixpoint/summary/frozen_table_facts.go,q0,NONE,2,2069,
analysis/check/fixpoint/summary/param_equality.go,q0,NONE,2,1508,
analysis/check/fixpoint/summary/param_obligation_lattice.go,q0,NONE,2,1473,
analysis/check/fixpoint/summary/param_obligation.go,q0,NONE,2,1474,
analysis/check/exportmanifest/object_type.go,q0,"FUNC functionDefinitionMemberType, LINE 218, passthrough",15,6345,
analysis/check/fixpoint/summary/proof_facts.go,q0,NONE,2,1682,
analysis/check/fixpoint/summary/return_presence_relation.go,q0,NONE,2,1343,
analysis/check/fixpoint/summary/snapshot.go,q0,NONE,2,967,
analysis/check/fixpoint/query/query.go,q0,"FUNC Run, LINE 101, passthrough",12,4780,
analysis/check/fixpoint/summary/summary_lattice.go,q0,NONE,2,1882,
analysis/check/fixpoint/summary/escape_event_facts.go,q0,"FUNC widenEscapeEventFacts, 76, passthrough",13,5616,
analysis/check/fixpoint/summary/return_condition.go,q0,NONE,2,3321,
analysis/check/fixpoint/summary/normal_return_facts.go,q0,"FUNC widenNormalReturnFacts, LINE 95, passthrough",14,5527,
analysis/check/fixpoint/summary/summary.go,q0,NONE,2,3516,
analysis/diagnostic/evidence.go,q0,NONE,2,1153,
analysis/diagnostic/assertion.go,q0,NONE,2,1154,
analysis/check/fixpoint/summary/summary_key.go,q0,NONE,2,4085,
analysis/diagnostic/types.go,q0,NONE,2,1183,
analysis/domain/constraint/decision/result.go,q0,NONE,2,1114,
analysis/check/fixpoint/summary/summary_slots.go,q0,NONE,2,4037,
analysis/check/internal/sourcebridge/source_value.go,q0,NONE,2,4037,
analysis/check/fixpoint/summary/path_invalidation_facts.go,q0,"FUNC widenPathInvalidationFacts, LINE 85, passthrough",15,5816,
analysis/diagnostic/policy.go,q0,NONE,2,2957,
analysis/domain/constraint/expr/expr_equal.go,q0,NONE,2,1296,
analysis/domain/constraint/expr/expr_compare.go,q0,NONE,2,1296,
analysis/domain/constraint/numeric/numeric.go,q0,NONE,2,1471,
analysis/domain/constraint/numeric/modular/modular.go,q0,NONE,2,1472,
analysis/check/fixpoint/summary/heap_table_objects.go,q0,"FUNC CloneHeapTableObjects, LINE 31, passthrough
FUNC cloneHeapTableObjects, LINE 27, passthrough",28,10240,
analysis/check/fixpoint/summary/effect_delta_facts.go,q0,"FUNC joinEffectDeltas, LINE 86, passthrough
FUNC widenEffectDeltas, LINE 90, passthrough",30,11343,
analysis/domain/constraint/equality/egraph.go,q0,"FUNC AddEquality, LINE 235, passthrough",13,4653,
analysis/domain/constraint/expr/expr.go,q0,"FUNC (Const).exprNode, 31, empty",13,4653,
analysis/check/fixpoint/summary/store_relation_facts.go,q0,"FUNC widenStoreRelationFacts, 76, passthrough",13,8619,
analysis/domain/effect/compose.go,q0,NONE,2,1105,
analysis/domain/effect/dispatch/labels.go,q0,NONE,2,1479,
analysis/check/body/read_boundary.go,q0,"FUNC LocalAssignmentSourceValueAtBoundary, LINE 73, passthrough
FUNC LocalAssignmentSourceValueWithRootDeclarationRecoveryAtBoundary, LINE 113, passthrough
FUNC ExpressionValueAtBoundary, LINE 128, passthrough
FUNC SymbolValueAtBoundary, LINE 195, passthrough",67,22735,
analysis/domain/constraint/expr/expr_arith.go,q0,"FUNC exprNode, 51, empty",10,5622,
analysis/domain/effect/capability/label/label.go,q0,NONE,2,3332,
analysis/domain/effect/mutation/active.go,q0,NONE,2,1242,
analysis/domain/effect/capability/capability.go,q0,NONE,2,4070,
analysis/domain/effect/label.go,q0,NONE,2,2204,
analysis/domain/effect/param_ref.go,q0,NONE,2,1950,
analysis/domain/effect/iteration/labels.go,q0,"FUNC (Iterator).EffectLabel, 44, empty",13,5789,
analysis/domain/constraint/expr/expr_minmax.go,q0,"FUNC (Min) exprNode, 15, empty
FUNC (Max) exprNode, 53, empty",26,9688,
analysis/domain/lattice/lattice.go,q0,NONE,2,748,
analysis/check/placementplan/plan.go,q0,"FUNC FromProgramResult, LINE 96, passthrough
FUNC FromBodyResult, LINE 100, passthrough
FUNC FromResult, LINE 108, passthrough",40,15028,
analysis/check/checktest/checktest.go,q0,"FUNC Check, LINE 103, passthrough
FUNC (r Result) PlacementPlan, LINE 123, passthrough
FUNC (c config) signatureSource, LINE 213, passthrough
FUNC (c config) moduleExportSource, LINE 221, passthrough
FUNC (c config) moduleTypeSource, LINE 225, passthrough",82,27431,
analysis/domain/lattice/lift/map.go,q0,NONE,2,1300,
analysis/domain/effect/control/reserved.go,q0,"FUNC (Throw) EffectLabel, 24, empty
FUNC (IO) EffectLabel, 31, empty",26,8755,
analysis/domain/effect/dispatch/reserved.go,q0,"FUNC VariadicTransform.EffectLabel, 20, empty
FUNC TypePredicate.EffectLabel, 33, empty",27,9147,
analysis/domain/effect/row.go,q0,"FUNC SubsetOf, LINE 166, passthrough",13,3743,
analysis/check/fixpoint/summary/path_facts.go,q0,"FUNC joinPathValueFacts, LINE 133, passthrough
FUNC widenPathValueFacts, LINE 137, passthrough
FUNC joinPathStaticMemberFacts, LINE 141, passthrough
FUNC widenPathStaticMemberFacts, LINE 145, passthrough",62,19259,
analysis/domain/path/address/local.go,q0,NONE,2,482,
analysis/domain/path/address/address.go,q0,"FUNC Key, LINE 86, passthrough",11,1545,
analysis/domain/lattice/lift/product.go,q0,"FUNC Product3, 88, passthrough",11,1854,
analysis/domain/path/address/key.go,q0,"FUNC (k StableKey) PathKey, 26, passthrough",16,1058,
analysis/domain/effect/mutation/labels.go,q0,"FUNC (Mutate).EffectLabel, LINE 21, empty
FUNC (LengthChange).EffectLabel, LINE 43, empty
FUNC (TableMutator).EffectLabel, LINE 59, empty",46,8327,
analysis/domain/path/address/parser.go,q0,NONE,2,716,
analysis/domain/path/address/root.go,q0,NONE,2,1024,
analysis/domain/path/address/root_suffix.go,q0,NONE,2,1024,
analysis/domain/path/format.go,q0,NONE,2,977,
analysis/domain/path/address/suffix.go,q0,NONE,2,1110,
analysis/domain/path/address/structural_key.go,q0,NONE,2,1111,
analysis/domain/path/construction.go,q0,NONE,2,1051,
analysis/domain/effect/postcondition/labels.go,q0,"FUNC (Present).refinement, 45, empty
FUNC (Absent).refinement, 66, empty
FUNC (NormalReturnRefinement).EffectLabel, 86, empty",42,7937,
analysis/domain/effect/mutation/transforms.go,q0,"FUNC (ElementUnion).transform, 23, empty
FUNC (ContainerElementUnion).transform, 32, empty
FUNC (ToArray).transform, 41, empty
FUNC (Unchanged).transform, 46, empty",52,9421,
analysis/domain/lattice/lift/must.go,q0,"FUNC Widen, LINE 76, passthrough
FUNC Widen, LINE 153, passthrough",25,3353,
analysis/domain/path/identity.go,q0,NONE,2,848,
analysis/domain/path/path.go,q0,NONE,2,615,
analysis/domain/path/placeholder.go,q0,NONE,2,615,
analysis/domain/constraint/numeric/diff/difference.go,q0,"FUNC AddLT, LINE 143, passthrough
FUNC AddGT, LINE 148, passthrough
FUNC AddGE, LINE 153, passthrough
FUNC AddEQ, LINE 158, passthrough
FUNC AddUpperBound, LINE 175, passthrough",65,14432,
analysis/domain/state/key/value.go,q0,NONE,2,1219,
analysis/domain/value/axis/reducer.go,q0,NONE,2,393,
analysis/domain/value/axis/key.go,q0,NONE,2,845,
analysis/domain/value/axis/registry.go,q0,NONE,2,234,
analysis/domain/value/axis/spec.go,q0,NONE,2,195,
analysis/domain/value/axis/escape/escape.go,q0,"FUNC Widen, LINE 101, passthrough",13,1533,
analysis/domain/path/placeholder_path.go,q0,"FUNC PlaceholderIndex, LINE 48, passthrough",12,1734,
analysis/domain/placement/placement.go,q0,"FUNC Widen, LINE 84, passthrough",12,1734,
analysis/domain/value/axis/evidence/evidence.go,q0,"FUNC Widen, LINE 115, passthrough",13,1447,
analysis/domain/value/axis/presence/presence.go,q0,"FUNC Widen, LINE 143, passthrough",13,1291,
analysis/domain/path/segment/segment.go,q0,"FUNC ValidFormattedSegments, LINE 95, passthrough",13,1776,
analysis/domain/value/axis/variantorigin/variantorigin.go,q0,"FUNC Widen, LINE 116, passthrough",13,348,
analysis/domain/constraint/expr/expr_ref.go,q0,"FUNC (Var).exprNode(), LINE 18, empty
FUNC (Len).exprNode(), LINE 45, empty
FUNC (Param).exprNode(), LINE 77, empty
FUNC (Ret).exprNode(), LINE 109, empty
FUNC (ParamLen).exprNode(), LINE 141, empty
FUNC (RetLen).exprNode(), LINE 173, empty",89,16268,
analysis/domain/value/axis/identity/identity.go,q0,"FUNC Widen, LINE 153, passthrough",13,1639,
analysis/domain/value/axis/assertion/assertion.go,q0,"FUNC Widen, LINE 145, passthrough",13,1950,
analysis/domain/constraint/expr/expr_simplify.go,q0,"FUNC Var, LINE 7, kind: inactive
FUNC Const, LINE 10, kind: inactive
FUNC Len, LINE 14, kind: inactive
FUNC Param, LINE 18, kind: inactive
FUNC Ret, LINE 22, kind: inactive
FUNC ParamLen, LINE 26, kind: inactive
FUNC RetLen, LINE 30, kind: inactive
FUNC Default, LINE 118, kind: inactive",98,16389,
analysis/domain/value/axis/typewitness/typewitness.go,q0,"FUNC Spec, 21, passthrough",10,1063,
analysis/domain/value/product/registry.go,q0,NONE,2,783,
analysis/domain/value/product/reduce.go,q0,NONE,2,783,
analysis/domain/value/product/runtime_hash.go,q0,NONE,2,685,
analysis/domain/value/product/runtime_compare.go,q0,NONE,2,685,
analysis/domain/value/product/runtime_validation.go,q0,NONE,2,814,
analysis/domain/value/product/runtime.go,q0,NONE,2,1192,
analysis/domain/value/product/runtime_canonical.go,q0,NONE,2,1192,
analysis/domain/value/refinement/refinement.go,q0,NONE,2,920,
analysis/domain/value/typevalue/materialize.go,q0,NONE,2,634,
analysis/domain/value/typevalue/literal.go,q0,NONE,2,635,
analysis/domain/value/typevalue/presence.go,q0,NONE,2,592,
analysis/domain/value/typevalue/normalize.go,q0,NONE,2,593,
analysis/domain/value/product/intern.go,q0,"FUNC intern, LINE 21, passthrough",11,3107,
analysis/domain/value/variant/internal/discriminant/conflict.go,q0,NONE,2,1869,
analysis/domain/value/variant/internal/discriminant/detector.go,q0,NONE,2,1868,
analysis/domain/value/typevalue/structural.go,q0,NONE,2,1870,
analysis/domain/value/typevalue/reconstruct.go,q0,NONE,2,2149,
analysis/domain/value/typevalue/reconstruct_evidence.go,q0,NONE,2,2149,
analysis/domain/value/typevalue/runtime_kind.go,q0,NONE,2,2149,
analysis/domain/value/typevalue/presence_projection.go,q0,NONE,2,2387,
analysis/domain/value/axis/runtimekind/runtimekind.go,q0,"FUNC Widen, LINE 136, passthrough
FUNC Meet, LINE 101, passthrough",25,3962,
analysis/domain/value/variant/internal/discriminant/paths.go,q0,NONE,2,1173,
analysis/domain/value/variant/narrow_truthy.go,q0,NONE,2,896,
analysis/domain/value/variant/narrow.go,q0,NONE,2,896,
analysis/domain/value/variant/internal/discriminant/residual.go,q0,NONE,2,1875,
analysis/domain/value/variant/internal/discriminant/tags.go,q0,NONE,2,1875,
analysis/domain/effect/returns/reserved.go,q0,"FUNC (ReturnLength).EffectLabel, LINE 24, empty
FUNC (SelectCaseOfParam).returnType, LINE 41, empty
FUNC (SelectResultOfCases).returnType, LINE 52, empty
FUNC (DeepElementOf).returnType, LINE 64, empty
FUNC (StringUnpackValue).returnType, LINE 75, empty
FUNC (CorrelatedReturn).EffectLabel, LINE 88, empty",98,13053,
analysis/domain/value/variant/origin_ints.go,q0,NONE,2,925,
analysis/domain/value/variant/origin_family.go,q0,"FUNC originFamilyOf, 24, passthrough",12,1812,
analysis/domain/value/variant/path_access.go,q0,"FUNC FieldAtPath, 18, passthrough",11,1088,
analysis/domain/value/variant/origin_project.go,q0,"FUNC originByPathLiteral, LINE 56, passthrough",14,1132,
analysis/domain/value/variant/cache.go,q0,"FUNC OriginByPathLiteral, LINE 124, passthrough
FUNC OriginByPathLiteralNot, LINE 129, passthrough",31,4060,
analysis/domain/effect/returns/labels.go,q0,"FUNC (Return).EffectLabel, LINE 18, empty
FUNC (ErrorReturn).EffectLabel, LINE 36, empty
FUNC (TypeProjection).returnType, LINE 55, empty
FUNC (ElementOf).returnType, LINE 66, empty
FUNC (OptionalElementOf).returnType, LINE 73, empty
FUNC (CallbackReturn).returnType, LINE 82, empty
FUNC (ArrayOfCallbackReturn).returnType, LINE 89, empty
FUNC (SameAs).returnType, LINE 97, empty",122,15131,
analysis/engine/calloutcome/authority.go,q0,NONE,2,538,
analysis/domain/value/variant/origin.go,q0,"FUNC OriginByPathLiteral, LINE 76, passthrough
FUNC OriginByPathLiteralNot, LINE 81, passthrough",29,2318,
analysis/engine/effectlowering/module_load.go,q0,NONE,2,592,
analysis/domain/value/variant/internal/discriminant/presence.go,q0,NONE,2,2830,
analysis/domain/value/variant/origin_catalog.go,q0,NONE,2,2649,
analysis/domain/value/product/value.go,q0,"FUNC shapeWiden, LINE 265, passthrough",14,5944,
analysis/engine/effectlowering/callable_value.go,q0,NONE,2,893,
analysis/engine/effectlowering/postconditions.go,q0,NONE,2,981,
analysis/engine/calloutcome/merge.go,q0,NONE,2,1297,
analysis/engine/callpayload/call_outcome.go,q0,NONE,2,1297,
analysis/engine/factapply/branch_presence.go,q0,NONE,2,589,
analysis/domain/effect/ownership/labels.go,q0,"FUNC (Borrow).EffectLabel, LINE 34, empty
FUNC (Retain).EffectLabel, LINE 50, empty
FUNC (Store).EffectLabel, LINE 65, empty
FUNC (BorrowAll).EffectLabel, LINE 83, empty
FUNC (Send).EffectLabel, LINE 93, empty
FUNC (SendParam).EffectLabel, LINE 105, empty
FUNC (Export).EffectLabel, LINE 117, empty
FUNC (Opaque).EffectLabel, LINE 129, empty
FUNC (Freeze).EffectLabel, LINE 141, empty",134,17254,
analysis/engine/dynamicindex/dynamicindex.go,q0,NONE,2,1887,
analysis/engine/callproducer/callproducer.go,q0,NONE,2,1930,
analysis/engine/effectlowering/provider_facts.go,q0,NONE,2,1817,
analysis/engine/effectlowering/provider.go,q0,NONE,2,1818,
analysis/engine/effectlowering/provider_operational.go,q0,NONE,2,1737,
analysis/engine/factapply/applicator.go,q0,NONE,2,1690,
analysis/engine/effectlowering/provider_returns.go,q0,NONE,2,2149,
analysis/engine/factapply/channel_select_fact.go,q0,NONE,2,1533,
analysis/engine/factapply/channel_select_result.go,q0,NONE,2,1316,
analysis/engine/factapply/objects.go,q0,NONE,2,1316,
analysis/engine/factapply/call_materialize.go,q0,NONE,2,2678,
analysis/engine/factapply/call_edges.go,q0,NONE,2,2678,
analysis/engine/factapply/postconditions.go,q0,NONE,2,758,
analysis/engine/factapply/roots.go,q0,NONE,2,758,
analysis/engine/factapply/call_outcome.go,q0,NONE,2,2752,
analysis/engine/factflow/assignment.go,q0,NONE,2,646,
analysis/engine/factapply/source_read.go,q0,NONE,2,647,
analysis/engine/factapply/path_fact_apply.go,q0,NONE,2,2295,
analysis/engine/factapply/call_outcome_apply.go,q0,NONE,2,3207,
analysis/engine/factflow/branch_relation.go,q0,NONE,2,344,
analysis/engine/factflow/call_producer.go,q0,NONE,2,344,
analysis/engine/factapply/path_presence_implication.go,q0,NONE,2,2499,
analysis/engine/factflow/channel_select.go,q0,NONE,2,288,
analysis/engine/factapply/paths.go,q0,NONE,2,1970,
analysis/engine/factflow/branch_path_relation.go,q0,NONE,2,1395,
analysis/domain/value/typevalue/cache.go,q0,"FUNC originOfType, LINE 86, passthrough
FUNC NarrowVariantByOrigin, LINE 95, passthrough
FUNC TypeFromVariantOrigin, LINE 104, passthrough
FUNC OriginByPathLiteral, LINE 113, passthrough
FUNC OriginByPathLiteralNot, LINE 122, passthrough",72,10312,
analysis/engine/factflow/call_site.go,q0,NONE,2,1005,
analysis/engine/factflow/branch.go,q0,NONE,2,1514,
analysis/engine/factflow/call_result.go,q0,NONE,2,1006,
analysis/engine/factflow/dynamic_index.go,q0,NONE,2,850,
analysis/domain/value/product/domain.go,q0,"FUNC Equal, 36, passthrough
FUNC LessOrEq, 76, passthrough
FUNC Join, 101, passthrough
FUNC Meet, 126, passthrough
FUNC Widen, 151, passthrough",56,11248,
analysis/engine/factflow/expression_operation.go,q0,"FUNC copy, LINE 44, kind: passthrough",13,617,
analysis/engine/factflow/expression_condition.go,q0,NONE,2,1057,
analysis/engine/factapply/path_state.go,q0,"FUNC invalidateHeapStaticMemberSubtreeAt, LINE 148, passthrough
FUNC invalidateHeapStaticMemberDescendantsAt, LINE 156, passthrough",36,3475,
analysis/engine/factapply/branch_path.go,q0,"FUNC applyPathEqualityAt, LINE 63, passthrough
FUNC resolvePathValueAt, LINE 123, passthrough
FUNC projectPathStructuralValue, LINE 278, passthrough",44,5675,
analysis/engine/factflow/object.go,q0,NONE,2,1237,
analysis/engine/factflow/path_copy.go,q0,NONE,2,1236,
analysis/engine/factflow/return.go,q0,NONE,2,1138,
analysis/engine/factflow/expression_refinement.go,q0,NONE,2,1304,
analysis/engine/factflow/refs.go,q0,NONE,2,1189,
analysis/engine/factflow/postcondition.go,q0,NONE,2,1738,
analysis/engine/factflow/facts.go,q0,NONE,2,2251,
analysis/engine/factflow/static_member.go,q0,NONE,2,2208,
analysis/engine/factquery/root_declaration.go,q0,NONE,2,1914,
analysis/engine/state/dynamic_index_lane.go,q0,NONE,2,161,
analysis/engine/factflow/value_source.go,q0,"FUNC shape, LINE, passthrough",8,2216,
analysis/engine/callboundary/normal_return_facts.go,q0,"FUNC PathInvalidationEffectSite, 65, passthrough
FUNC IsPathInvalidationEffectSite, 69, passthrough
FUNC FrozenTableEffectSite, 106, passthrough
FUNC IsFrozenTableEffectSite, 110, passthrough",58,8797,
analysis/engine/state/effect_delta_lane.go,q0,NONE,2,162,
analysis/engine/state/channel_select.go,q0,NONE,2,1925,
analysis/engine/sourcevalue/path_read.go,q0,NONE,2,1927,
analysis/engine/solve/solver.go,q0,NONE,2,2011,
analysis/engine/sourcevalue/source_values.go,q0,NONE,2,2009,
analysis/engine/state/channelselectfact/channelselectfact.go,q0,NONE,2,1675,
analysis/engine/state/internal/floor/floor.go,q0,NONE,2,397,
analysis/engine/state/len_floors.go,q0,NONE,2,279,
analysis/engine/state/frozen_table.go,q0,NONE,2,886,
analysis/engine/state/heap_table_lane.go,q0,NONE,2,571,
analysis/engine/state/effectdelta/effectdelta.go,q0,NONE,2,886,
analysis/engine/state/lenbound/lenbound.go,q0,NONE,2,299,
analysis/engine/state/heapidentity/heapidentity.go,q0,NONE,2,825,
analysis/engine/state/numbound/numbound.go,q0,NONE,2,420,
analysis/engine/sourcevalue/source_floor.go,q0,"FUNC NumFloorForSource, 21, passthrough",13,2920,
analysis/engine/state/num_floors.go,q0,NONE,2,421,
analysis/engine/state/dynamic_index.go,q0,"FUNC ReadDynamicIndexFact, 11, passthrough",13,1965,
analysis/engine/state/effect_delta.go,q0,"FUNC ReadEffectDelta, 7, passthrough",11,1510,
analysis/engine/factflow/return_presence_relation.go,q0,"FUNC (r ReturnPresenceRelation) copy, LINE 56, passthrough",17,3978,
analysis/engine/factapply/branch_refinement.go,q0,"FUNC applyBranchRefinement, LINE 31, passthrough
FUNC applyBranchRefinementCached, LINE 43, passthrough
FUNC applyValueRefinementAt, LINE 63, passthrough
FUNC applyValueRefinementAtWithoutImplications, LINE 79, passthrough",62,9114,
analysis/engine/state/pathevidence/lane.go,q0,NONE,2,599,
analysis/engine/state/pathevidence/refinement.go,q0,NONE,2,671,
analysis/engine/state/pathevidence/snapshot.go,q0,NONE,2,671,
analysis/engine/state/pathevidence/static_member.go,q0,NONE,2,627,
analysis/engine/state/pathevidence/domain.go,q0,NONE,2,1543,
analysis/engine/state/pathevidence/path_presence_implication.go,q0,NONE,2,1377,
analysis/engine/state/pathevidence/branch_proof.go,q0,NONE,2,1590,
analysis/engine/state/snapshot.go,q0,NONE,2,906,
analysis/engine/state/store_relation.go,q0,NONE,2,906,
analysis/engine/state/pathevidence/invalidation.go,q0,NONE,2,1801,
analysis/engine/visibility/resolver.go,q0,NONE,2,314,
analysis/engine/visibility/visibility.go,q0,NONE,2,314,
analysis/engine/state/placement.go,q0,"FUNC ReadPlacement, 11, passthrough",11,1643,
analysis/engine/state/state.go,q0,"FUNC Snapshot, LINE 46, passthrough",11,1320,
analysis/engine/factapply/channel_select_branch.go,q0,"FUNC applyChannelSelectCaseEquality, LINE 23, passthrough
FUNC applyChannelSelectCasePathEquality, LINE 41, passthrough
FUNC applyChannelSelectCaseInequality, LINE 118, passthrough
FUNC applyChannelSelectCasePathInequality, LINE 136, passthrough
FUNC rebasePathKeyToContext, LINE 235, passthrough",83,10174,
analysis/engine/state/heap_table.go,q0,"FUNC ReadHeapTableObject, 13, passthrough",13,3637,
analysis/engine/transfer/transfer.go,q0,NONE,2,1056,
analysis/engine/visibility/flow.go,q0,NONE,2,1055,
analysis/engine/state/value_lane.go,q0,NONE,2,1057,
analysis/internal/mapedit/mapedit.go,q0,NONE,2,608,
analysis/ir/dominance/frontier.go,q0,NONE,2,961,
analysis/ir/dominance/dominators.go,q0,NONE,2,974,
analysis/ir/dominance/info.go,q0,NONE,2,1054,
analysis/ir/dominance/doc.go,q0,NONE,2,1480,
analysis/internal/hash/hash.go,q0,NONE,2,1841,
analysis/internal/recursion/recursion.go,q0,NONE,2,1650,
analysis/internal/keycodec/codec.go,q0,NONE,2,1750,
analysis/ir/ssa/ssa.go,q0,NONE,2,339,
analysis/engine/state/placement_lane.go,q0,"FUNC clonePlacementValues, LINE 76, passthrough",13,3240,
analysis/lua/bind/bind.go,q0,NONE,2,237,
analysis/ir/dominance/immediate.go,q0,"FUNC ComputeImmediateDominators, LINE 145, passthrough",15,1534,
analysis/lua/bind/functions.go,q0,NONE,2,473,
analysis/lua/bind/result.go,q0,NONE,2,473,
analysis/lua/bind/name_normalization.go,q0,NONE,2,473,
analysis/ir/cfg/cfg.go,q0,"FUNC RPO, LINE 313, passthrough",13,2190,
analysis/lua/bind/result_copy.go,q0,NONE,2,604,
analysis/lua/bind/symbols.go,q0,NONE,2,640,
analysis/lua/cfgbuild/cfgbuild.go,q0,NONE,2,967,
analysis/lua/bind/walk.go,q0,NONE,2,1477,
analysis/lua/cfgbuild/builder_symbols.go,q0,NONE,2,1090,
analysis/lua/bind/types.go,q0,NONE,2,1478,
analysis/lua/cfgfacts/control.go,q0,NONE,2,247,
analysis/lua/cfgfacts/copy.go,q0,NONE,2,248,
analysis/lua/cfgfacts/assignments.go,q0,NONE,2,248,
analysis/lua/cfgbuild/loopfacts.go,q0,NONE,2,352,
