path,query_id,response,completion_tokens,latency_ms,error
analysis/check/fixpoint/summary/param_condition.go,q0,NONE,2,465,
analysis/check/fixpoint/summary/param_equality.go,q0,47: normalizeParamEqualities delegates to paramEqualityLane.Normalize,15,657,
analysis/check/fixpoint/query/query.go,q0,NONE,2,1847,
analysis/check/fixpoint/program/internal/projectsummary/project_return_slots.go,q0,NONE,2,2274,
analysis/check/fixpoint/summary/path_invalidation_facts.go,q0,NONE,2,587,
analysis/check/fixpoint/summary/proof_facts.go,q0,NONE,2,587,
analysis/check/fixpoint/summary/frozen_table_facts.go,q0,NONE,2,2155,
analysis/check/fixpoint/summary/escape_event_facts.go,q0,NONE,2,2219,
analysis/check/fixpoint/summary/snapshot.go,q0,NONE,2,811,
analysis/check/body/read_boundary.go,q0,"67 LocalAssignmentSourceValueAtBoundary delegates to r.localAssignmentBoundaryValue
103 LocalAssignmentSourceValueWithRootDeclarationRecoveryAtBoundary delegates to r.localAssignmentBoundaryValue",39,8987,
analysis/check/fixpoint/summary/store_relation_facts.go,q0,NONE,2,907,
analysis/check/fixpoint/summary/summary.go,q0,NONE,2,907,
analysis/check/fixpoint/program/program.go,q0,248: functionStmts delegates to fn.Stmts,14,2843,
analysis/check/fixpoint/program/internal/callresult/provider.go,q0,"388: typeFromValue + typevalue.TypeOf(reg, value)",18,4499,
analysis/check/fixpoint/program/method_receiver_context.go,q0,"168 symbolsAt delegates to symbols[index]
173 optionalType delegates to t",21,3424,
analysis/check/fixpoint/summary/return_presence_relation.go,q0,48: returnPresenceRelationKeyOf delegates to returnPresenceRelationKey literal construction,17,1150,
analysis/check/fixpoint/summary/summary_key.go,q0,NONE,2,448,
analysis/diagnostic/policy.go,q0,NONE,2,422,
analysis/check/fixpoint/summary/summary_lattice.go,q0,NONE,2,700,
analysis/check/internal/sourcebridge/source_value.go,q0,NONE,2,901,
analysis/check/fixpoint/summary/summary_slots.go,q0,NONE,2,1028,
analysis/domain/constraint/decision/result.go,q0,NONE,2,732,
analysis/diagnostic/types.go,q0,NONE,2,732,
analysis/domain/constraint/expr/expr.go,q0,NONE,2,814,
analysis/domain/constraint/expr/expr_arith.go,q0,NONE,2,814,
analysis/domain/constraint/expr/expr_minmax.go,q0,NONE,2,796,
analysis/domain/constraint/expr/expr_ref.go,q0,NONE,2,796,
analysis/domain/constraint/expr/expr_equal.go,q0,NONE,2,839,
analysis/diagnostic/assertion.go,q0,NONE,2,1908,
analysis/domain/constraint/expr/expr_simplify.go,q0,NONE,2,613,
analysis/check/fixpoint/summary/heap_table_objects.go,q0,"31: cloneHeapTableObjects delegates to heapidentity.CloneMap
36: CloneHeapTableObjects delegates to cloneHeapTableObjects",29,4305,
analysis/domain/constraint/numeric/diff/difference.go,q0,NONE,2,613,
analysis/diagnostic/evidence.go,q0,NONE,2,2269,
analysis/domain/effect/capability/label/label.go,q0,NONE,2,524,
analysis/domain/effect/capability/capability.go,q0,NONE,2,748,
analysis/domain/constraint/numeric/modular/modular.go,q0,NONE,2,749,
analysis/domain/constraint/numeric/numeric.go,q0,NONE,2,749,
analysis/domain/effect/compose.go,q0,NONE,2,620,
analysis/domain/effect/dispatch/labels.go,q0,NONE,2,620,
analysis/domain/effect/control/reserved.go,q0,NONE,2,620,
analysis/domain/constraint/equality/egraph.go,q0,136 segmentKey delegates to segment.FormatSegments,12,2363,
analysis/domain/effect/dispatch/reserved.go,q0,NONE,2,391,
analysis/check/placementplan/plan.go,q0,"94 FromBodyResult that delegates to FromBodyResults
101 FromResult that delegates to FromBodyResult",24,2841,
analysis/domain/effect/label.go,q0,NONE,2,572,
analysis/domain/effect/mutation/active.go,q0,NONE,2,572,
analysis/domain/effect/mutation/labels.go,q0,NONE,2,573,
analysis/domain/effect/returns/reserved.go,q0,NONE,2,365,
analysis/domain/effect/param_ref.go,q0,NONE,2,822,
analysis/domain/lattice/factmap/factmap.go,q0,NONE,2,352,
analysis/domain/lattice/factset/factset.go,q0,NONE,2,351,
analysis/domain/effect/postcondition/labels.go,q0,NONE,2,839,
analysis/domain/effect/mutation/transforms.go,q0,NONE,2,839,
analysis/domain/lattice/lattice.go,q0,NONE,2,253,
analysis/domain/effect/iteration/labels.go,q0,46: EffectLabel delegates to nothing (empty implementation),13,1101,
analysis/domain/effect/row.go,q0,113: SubsetOf delegates to Subset,10,529,
analysis/domain/lattice/lift/map.go,q0,NONE,2,497,
analysis/domain/path/address/parser.go,q0,NONE,2,474,
analysis/domain/lattice/lift/product.go,q0,NONE,2,814,
analysis/domain/path/address/structural_key.go,q0,NONE,2,568,
analysis/domain/path/address/root.go,q0,NONE,2,997,
analysis/domain/path/address/root_suffix.go,q0,NONE,2,694,
analysis/domain/path/address/address.go,q0,103: RootIdentity delegates to a.root,12,1319,
analysis/domain/path/address/key.go,q0,21: PathKey delegates to pathdom.PathKey(k),16,1395,
analysis/domain/path/address/local.go,q0,18: PathKey delegates to pathdom.PathKey(k),16,1337,
analysis/domain/path/address/suffix.go,q0,43: Len delegates to len(s.segments),13,726,
analysis/domain/path/identity.go,q0,NONE,2,500,
analysis/domain/path/construction.go,q0,NONE,2,501,
analysis/domain/path/format.go,q0,NONE,2,501,
analysis/domain/path/path.go,q0,NONE,2,646,
analysis/domain/placement/placement.go,q0,NONE,2,672,
analysis/domain/state/key/value.go,q0,NONE,2,672,
analysis/domain/path/placeholder.go,q0,NONE,2,952,
analysis/domain/lattice/lift/must.go,q0,"32 Bottom delegates to l.bottom
37 Values delegates to l.values
78 Bottom delegates to l.bottom
83 Values delegates to l.values",36,2619,
analysis/domain/path/placeholder_path.go,q0,48: PlaceholderIndex delegates to PlaceholderIndexFromString,11,1269,
analysis/domain/path/segment/segment.go,q0,88: ValidFormattedSegments delegates to InternFormattedSegments,12,1168,
analysis/domain/value/axis/reducer.go,q0,NONE,2,113,
analysis/check/fixpoint/summary/return_condition.go,q0,"65: normalizeReturnConditionParamRefinements delegates to returnConditionMap(reg).Normalize(in)
73: returnConditionParamRefinementsEqual delegates to returnConditionMap(reg).Equal(a, b)
77: returnConditionParamRefinementsLessOrEq delegates to returnConditionMap(reg).LessOrEq(a, b)
81: joinReturnConditionParamRefinements delegates to returnConditionMap(reg).Join(a, b)",102,7359,
analysis/domain/value/axis/identity/identity.go,q0,126: Widen delegates to Join,10,815,
analysis/domain/value/axis/key.go,q0,30: String() returns k.id,10,815,
analysis/domain/value/axis/runtimekind/runtimekind.go,q0,101: Meet delegates to Intersect,10,498,
analysis/domain/value/axis/spec.go,q0,118: ReducerHook delegates to e.spec.Reducer,15,612,
analysis/domain/value/product/intern.go,q0,NONE,2,491,
analysis/domain/value/axis/variantorigin/variantorigin.go,q0,67: Widen delegates to Join,9,870,
analysis/check/fixpoint/summary/param_obligation_lattice.go,q0,"12: Key delegates to func(o ParamMemberCallObligation) ParamMemberCallObligation { return o }
13: EqualFact delegates to func(a, b ParamMemberCallObligation) bool { return a == b }
31: Key delegates to func(s ParamMemberReturnSlot) ParamMemberReturnSlot { return s }
32: EqualFact delegates to func(a, b ParamMemberReturnSlot) bool { return a == b }
50: Key delegates to func(a ReturnParamPathAlias) ReturnParamPathAlias { return a }
51: EqualFact delegates to func(a, b ReturnParamPathAlias) bool { return a == b }",147,9229,
analysis/domain/value/product/registry.go,q0,NONE,2,743,
analysis/domain/value/product/runtime.go,q0,NONE,2,700,
analysis/domain/value/product/runtime_canonical.go,q0,NONE,2,127,
analysis/check/fixpoint/summary/dynamic_index_facts.go,q0,"48: normalizeDynamicIndexFacts delegates to dynamicIndexMap(reg).Normalize(in)
52: cloneDynamicIndexFacts delegates to (manual loop/clone logic)
58: dynamicIndexFactsEqual delegates to dynamicIndexMap(reg).Equal(a, b)
62: dynamicIndexFactsLessOrEq delegates to dynamicIndexMap(reg).LessOrEq(a, b)
66: joinDynamicIndexFacts delegates to dynamicIndexMap(reg).Join(a, b)
70: widenDynamicIndexFacts delegates to dynamicIndexMap(reg).Widen(prev, next)",130,10757,
analysis/domain/value/product/runtime_compare.go,q0,NONE,2,168,
analysis/domain/value/product/reduce.go,q0,88: Presence() delegates to e.presence,11,1113,
analysis/domain/constraint/expr/expr_compare.go,q0,"56 EqExpr -> ExprCompare{Rel: ExprEq, Left: left, Right: right}
59 NeExpr -> ExprCompare{Rel: ExprNe, Left: left, Right: right}
62 LtExpr -> ExprCompare{Rel: ExprLt, Left: left, Right: right}
65 LeExpr -> ExprCompare{Rel: ExprLe, Left: left, Right: right}
68 GtExpr -> ExprCompare{Rel: ExprGt, Left: left, Right: right}
71 GeExpr -> ExprCompare{Rel: ExprGe, Left: left, Right: right}",133,7574,
analysis/check/fixpoint/summary/effect_delta_facts.go,q0,"43 normalizeEffectDeltas delegates to effectDeltaMap(reg).Normalize(in)
47 cloneEffectDeltas delegates to (not a single-liner/pass-through)
57 effectDeltasEqual delegates to effectDeltaMap(reg).Equal(a, b)
61 effectDeltasLessOrEq delegates to effectDeltaMap(reg).LessOrEq(a, b)
65 joinEffectDeltas delegates to effectDeltaMap(reg).Join(a, b)
69 widenEffectDeltas delegates to effectDeltaMap(reg).Widen(prev, next)",134,10861,
analysis/domain/value/axis/assertion/assertion.go,q0,"78: Type() delegates to Of(TypeClaim)
80: Any() delegates to Of(AnyClaim)
82: NonNil() delegates to Of(NonNilClaim)",41,3421,
analysis/domain/value/axis/evidence/evidence.go,q0,"48: Bottom() -> bottom
52: Top() -> top
56: GradualTop() -> gradualTop
60: ExplicitTop() -> explicitTop",37,2749,
analysis/domain/effect/returns/labels.go,q0,"18: (Return).EffectLabel to nothing
36: (ErrorReturn).EffectLabel to nothing
51: (TypeProjection).returnType to nothing
63: (ElementOf).returnType to nothing
70: (OptionalElementOf).returnType to nothing
77: (CallbackReturn).returnType to nothing
84: (ArrayOfCallbackReturn).returnType to nothing
91: (SameAs).returnType to nothing",98,5859,
analysis/domain/value/axis/escape/escape.go,q0,"49: Bottom delegates to bottom
52: Top delegates to escaped
55: Fresh delegates to fresh
58: Escaped delegates to escaped
67: Widen delegates to Join",42,3194,
analysis/domain/effect/ownership/labels.go,q0,"31: (Borrow) EffectLabel() -> nothing
44: (Retain) EffectLabel() -> nothing
57: (Store) EffectLabel() -> nothing
73: (BorrowAll) EffectLabel() -> nothing
81: (Send) EffectLabel() -> nothing
94: (SendParam) EffectLabel() -> nothing
105: (Export) EffectLabel() -> nothing
116: (Opaque) EffectLabel() -> nothing
127: (Freeze) EffectLabel() -> nothing",115,6020,
analysis/domain/value/axis/presence/presence.go,q0,"78: Bottom -> bottom
81: Top -> maybe
84: Present -> present
87: Absent -> absent
90: Maybe -> maybe",35,2560,
analysis/domain/value/product/runtime_hash.go,q0,NONE,2,386,
analysis/domain/value/product/runtime_validation.go,q0,NONE,2,396,
analysis/domain/value/axis/typewitness/typewitness.go,q0,"44: Bottom -> Value{state: bottom}
45: Top -> Value{state: top}
65: IsBottom -> v.state == bottom
66: IsTop -> v.state == top",48,2326,
analysis/domain/value/typevalue/reconstruct_evidence.go,q0,NONE,2,300,
analysis/domain/value/typevalue/presence.go,q0,NONE,2,538,
analysis/domain/value/typevalue/normalize.go,q0,NONE,2,539,
analysis/domain/value/product/value.go,q0,NONE,2,715,
analysis/domain/value/refinement/refinement.go,q0,NONE,2,712,
analysis/domain/value/returnpresence/returnpresence.go,q0,NONE,2,711,
analysis/domain/value/typevalue/runtime_kind.go,q0,NONE,2,459,
analysis/domain/value/typevalue/cache.go,q0,NONE,2,752,
analysis/domain/value/typevalue/reconstruct.go,q0,NONE,2,643,
analysis/domain/value/typevalue/materialize.go,q0,NONE,2,727,
analysis/domain/value/typevalue/presence_projection.go,q0,NONE,2,643,
analysis/domain/value/typevalue/literal.go,q0,NONE,2,727,
analysis/domain/value/typevalue/structural.go,q0,NONE,2,386,
analysis/domain/value/variant/internal/discriminant/presence.go,q0,NONE,2,214,
analysis/domain/value/variant/cache.go,q0,NONE,2,331,
analysis/domain/value/variant/internal/discriminant/residual.go,q0,NONE,2,214,
analysis/domain/value/variant/internal/discriminant/paths.go,q0,NONE,2,215,
analysis/domain/value/variant/internal/discriminant/detector.go,q0,NONE,2,514,
analysis/domain/value/variant/internal/discriminant/conflict.go,q0,NONE,2,514,
analysis/domain/value/product/domain.go,q0,"36 Equal delegates to equalRuntime
49 LessOrEq delegates to lessOrEqRuntime
66 Join delegates to joinRuntime
81 Meet delegates to meetRuntime
96 Widen delegates to widenRuntime",45,3011,
analysis/domain/value/variant/narrow_truthy.go,q0,NONE,2,527,
analysis/domain/value/variant/origin_catalog.go,q0,NONE,2,527,
analysis/domain/value/variant/narrow.go,q0,NONE,2,546,
analysis/domain/value/variant/origin.go,q0,NONE,2,528,
analysis/domain/value/variant/origin_ints.go,q0,NONE,2,588,
analysis/engine/callproducer/callproducer.go,q0,NONE,2,346,
analysis/engine/effectlowering/postconditions.go,q0,NONE,2,300,
analysis/engine/effectlowering/module_load.go,q0,NONE,2,301,
analysis/engine/dynamicindex/dynamicindex.go,q0,NONE,2,301,
analysis/engine/effectlowering/callable_value.go,q0,NONE,2,301,
analysis/engine/calloutcome/authority.go,q0,NONE,2,910,
analysis/engine/effectlowering/provider.go,q0,NONE,2,423,
analysis/engine/calloutcome/merge.go,q0,NONE,2,673,
analysis/engine/callpayload/call_outcome.go,q0,NONE,2,673,
analysis/domain/value/variant/path_access.go,q0,21: FieldAtPath delegates to fieldAtPath,10,1092,
analysis/domain/value/variant/origin_project.go,q0,48: originByPathLiteral -> originByPathLiteralWithCache,15,1207,
analysis/engine/factapply/applicator.go,q0,NONE,2,1037,
analysis/engine/effectlowering/provider_returns.go,q0,NONE,2,1121,
analysis/engine/effectlowering/provider_operational.go,q0,NONE,2,1121,
analysis/engine/factapply/call_materialize.go,q0,NONE,2,956,
analysis/engine/factapply/call_edges.go,q0,NONE,2,1001,
analysis/engine/factapply/call_outcome_apply.go,q0,NONE,2,1072,
analysis/engine/factapply/branch_presence.go,q0,NONE,2,1411,
analysis/engine/factapply/objects.go,q0,NONE,2,549,
analysis/engine/factapply/path_fact_apply.go,q0,NONE,2,689,
analysis/engine/factapply/paths.go,q0,NONE,2,408,
analysis/engine/factapply/path_presence_implication.go,q0,NONE,2,599,
analysis/domain/value/variant/origin_family.go,q0,23 originFamilyOf -> originFamilyOfWithDetector,12,3020,
analysis/engine/factapply/postconditions.go,q0,NONE,2,310,
analysis/engine/factapply/roots.go,q0,NONE,2,209,
analysis/engine/factapply/source_read.go,q0,NONE,2,209,
analysis/engine/callboundary/normal_return_facts.go,q0,"55 PathInvalidationEffectSite delegates to pathInvalidationEffectSite
78 FrozenTableEffectSite delegates to frozenTableEffectSite
79 IsFrozenTableEffectSite delegates to site == frozenTableEffectSite",44,3297,
analysis/engine/factapply/channel_select_fact.go,q0,NONE,2,1502,
analysis/engine/factapply/channel_select_result.go,q0,NONE,2,1502,
analysis/engine/factapply/call_outcome.go,q0,NONE,2,2262,
analysis/domain/value/variant/internal/discriminant/tags.go,q0,111 requiredTagSet.len() delegates to requiredTagSet.count,17,3588,
analysis/engine/factflow/branch.go,q0,NONE,2,590,
analysis/domain/value/axis/registry.go,q0,"26: SpecsView.Len delegates to len(v.specs)
29: SpecsView.At delegates to v.specs[i]
35: ReducersView.Len delegates to len(v.reducers)
38: ReducersView.At delegates to v.reducers[i]",66,6908,
analysis/engine/factflow/call_producer.go,q0,NONE,2,383,
analysis/engine/factflow/branch_path_evidence.go,q0,NONE,2,736,
analysis/engine/factflow/expression_condition.go,q0,56: copy delegates to NewExpressionCondition,10,369,
analysis/engine/factflow/branch_path_relation.go,q0,68: Kind returns r.kind,9,1060,
analysis/check/fixpoint/summary/path_facts.go,q0,"68: normalizePathValueFacts delegates to pathValueMap(reg).Normalize(in)
72: normalizePathStaticMemberFacts delegates to pathStaticMemberMap(reg).Normalize(in)
96: pathValueFactsEqual delegates to pathValueMap(reg).Equal(a, b)
100: pathStaticMemberFactsEqual delegates to pathStaticMemberMap(reg).Equal(a, b)
104: pathValueFactsLessOrEq delegates to pathValueMap(reg).LessOrEq(a, b)
108: pathStaticMemberFactsLessOrEq delegates to pathStaticMemberMap(reg).LessOrEq(a, b)
112: joinPathValueFacts delegates to pathValueMap(reg).Join(a, b)
116: widenPathValueFacts delegates to pathValueMap(reg).Widen(prev, next)
120: joinPathStaticMemberFacts delegates to pathStaticMemberMap(reg).Join(a, b)
124: widenPathStaticMemberFacts delegates to pathStaticMemberMap(reg).Widen(prev,",240,14972,
analysis/engine/factapply/channel_select_branch.go,q0,118 rebasePathKeyToContext + pathaddr.RebaseLocalPathKeyToContext,21,2426,
analysis/engine/factflow/expression_operation.go,q0,39: copy delegates to o,8,390,
analysis/engine/factflow/call_result.go,q0,"39: Index() delegates to v.index
42: Value() delegates to v.value",22,921,
analysis/engine/factflow/branch_relation.go,q0,"49: TriggerPresence delegates to r.triggerPresence
52: TargetPresence delegates to r.targetPresence",24,1171,
analysis/engine/factflow/assignment.go,q0,"57: Kind() delegates to a.kind
59: TargetSymbol() delegates to a.targetSymbol
65: Source() delegates to a.source",35,1840,
analysis/engine/factflow/path_copy.go,q0,NONE,2,628,
analysis/engine/factflow/facts.go,q0,NONE,2,762,
analysis/engine/factflow/return.go,q0,NONE,2,442,
analysis/engine/factapply/branch_path.go,q0,"63: applyPathEqualityAt -> applyPathEqualityAtCached
103: resolvePathValueAt -> resolvePathValueAtCached
189: projectPathStructuralValue -> projectPathStructuralValueCached",44,4285,
analysis/engine/factflow/static_member.go,q0,NONE,2,235,
analysis/engine/effectlowering/provider_facts.go,q0,"146: activeNormalReturnRefinementLabels + activeReturnLabels[postcondition.NormalReturnRefinement](sig)
213: activeErrorReturnLabels + activeReturnLabels[returns.ErrorReturn](sig)",47,4344,
analysis/engine/factflow/refs.go,q0,NONE,2,781,
analysis/engine/factflow/postcondition.go,q0,74 Kind() returns r.kind,9,886,
analysis/engine/factflow/return_presence_relation.go,q0,53: r.copy(),8,383,
analysis/engine/factflow/expression_refinement.go,q0,40: copy delegates to r,8,1113,
analysis/engine/factquery/root_declaration.go,q0,NONE,2,308,
analysis/engine/factflow/dynamic_index.go,q0,"58: KeySource delegates to w.keySource
61: Source delegates to w.source
64: Admission delegates to w.admission
68: ReadbackIntent delegates to w.readbackIntent",46,1593,
analysis/engine/factflow/object.go,q0,48: Source delegates to e.source,10,1184,
analysis/engine/factapply/path_state.go,q0,"54 invalidatePathSubtreeAt -> invalidatePathAt
59 invalidatePathDescendantsAt -> invalidatePathAt
118 invalidateHeapStaticMemberSubtreeAt -> invalidateHeapStaticMembersAt
126 invalidateHeapStaticMemberDescendantsAt -> invalidateHeapStaticMembersAt",58,3073,
analysis/engine/solve/solver.go,q0,NONE,2,684,
analysis/engine/state/effect_delta_lane.go,q0,NONE,2,366,
analysis/engine/state/channel_select.go,q0,NONE,2,785,
analysis/engine/state/channelselectfact/channelselectfact.go,q0,NONE,2,741,
analysis/engine/state/effectdelta/effectdelta.go,q0,NONE,2,492,
analysis/engine/state/dynamic_index_lane.go,q0,NONE,2,666,
analysis/engine/sourcevalue/source_values.go,q0,NONE,2,872,
analysis/engine/sourcevalue/path_read.go,q0,NONE,2,872,
analysis/engine/factapply/branch_refinement.go,q0,"31 applyValueRefinementAt -> applyValueRefinementAtCached
53 applyValueRefinementAtWithoutImplications -> applyValueRefinementAtWithoutImplicationsCached
156 narrowRootByPathLiteral -> narrowRootByPathLiteralMatch
164 narrowRootByPathLiteralNot -> narrowRootByPathLiteralMatch",69,5013,
analysis/engine/factflow/channel_select.go,q0,"89: SelectID delegates to s.selectID
92: Kind delegates to s.kind
108: Index delegates to s.index
111: HasDefault delegates to s.hasDefault",46,2556,
analysis/engine/state/effect_delta.go,q0,10 ReadEffectDelta effectdelta.Key,10,892,
analysis/engine/sourcevalue/source_floor.go,q0,23 NumFloorForSource -> numFloorForSource,12,1124,
analysis/engine/state/lenbound/lenbound.go,q0,NONE,2,370,
analysis/engine/state/heap_table_lane.go,q0,NONE,2,413,
analysis/engine/state/internal/floor/floor.go,q0,NONE,2,413,
analysis/engine/state/len_floors.go,q0,NONE,2,371,
analysis/engine/state/len_floor_lane.go,q0,23: asLift delegates to l.lane,11,652,
analysis/engine/state/dynamic_index.go,q0,12 ReadDynamicIndexFact delegates to s.dynamicIndex.read,15,1320,
analysis/engine/state/heap_table.go,q0,11 ReadHeapTableObject s.heapTableIdentity.read,14,1092,
analysis/engine/state/frozen_table.go,q0,30: reachable delegates to l.mustSetLane.reachable(),15,1137,
analysis/engine/state/pathevidence/path_presence_implication.go,q0,NONE,2,416,
analysis/engine/state/pathevidence/snapshot.go,q0,NONE,2,244,
analysis/engine/state/pathevidence/refinement.go,q0,NONE,2,289,
analysis/engine/state/num_floor_lane.go,q0,23: asLift delegates to l.lane,11,1052,
analysis/engine/state/heapidentity/heapidentity.go,q0,"46: Root returns o.root
111: StaticMemberSuffixKey returns address.RelativeStaticMemberSuffixKey(segments)",29,1464,
analysis/engine/state/pathevidence/domain.go,q0,NONE,2,1071,
analysis/engine/state/pathevidence/branch_proof.go,q0,NONE,2,1071,
analysis/engine/state/pathevidence/static_member.go,q0,NONE,2,414,
analysis/engine/state/pathevidence/invalidation.go,q0,NONE,2,1548,
analysis/engine/state/placement_lane.go,q0,NONE,2,871,
analysis/engine/state/value_lane.go,q0,NONE,2,581,
analysis/engine/transfer/transfer.go,q0,NONE,2,581,
analysis/engine/state/snapshot.go,q0,NONE,2,868,
analysis/engine/state/state.go,q0,44: Snapshot returns s,7,745,
analysis/engine/state/placement.go,q0,1 ReadPlacement delegates to s.placement.read(id),14,1163,
analysis/engine/state/store_relation.go,q0,41: reachable delegates to l.mustSetLane.reachable(),15,917,
analysis/engine/state/numbound/numbound.go,q0,NONE,2,2323,
analysis/internal/hash/hash.go,q0,NONE,2,684,
analysis/engine/visibility/resolver.go,q0,NONE,2,685,
analysis/engine/visibility/visibility.go,q0,NONE,2,685,
analysis/engine/factflow/value_source.go,q0,"125: shape -> ValueSourceShape{Final: s.Final, Expanded: s.Expanded, Adjusted: s.Adjusted, OpenTail: s.OpenTail}",38,3838,
analysis/ir/cfg/cfg.go,q0,NONE,2,535,
analysis/internal/keycodec/codec.go,q0,NONE,2,840,
analysis/engine/visibility/flow.go,q0,NONE,2,1068,
analysis/ir/dominance/doc.go,q0,NONE,2,488,
analysis/internal/recursion/recursion.go,q0,NONE,2,766,
analysis/ir/dominance/dominators.go,q0,NONE,2,372,
analysis/ir/dominance/frontier.go,q0,NONE,2,372,
analysis/internal/mapedit/mapedit.go,q0,NONE,2,914,
